ECGI_Raw,PCI,1F_UARFCN,制式,TAC,经度,维度,方向角,下倾角,天线挂高,小区类型,参考信号功率,A,B,ECGI
9745675,46,1650,L1800,6158,121.431389,31.309722,0,6,30,宏小区,152,38069,11,9748502
9745685,47,1650,L1800,6158,121.431389,31.309722,120,6,30,宏小区,152,38069,21,9748512
9745695,45,1650,L1800,6158,121.431389,31.309722,240,6,30,宏小区,152,38069,31,9748522
9785355,357,1650,L1800,6152,121.10682,31.27898,0,6,40,宏小区,152,38224,11,9788182
9785365,358,1650,L1800,6152,121.10682,31.27898,120,6,40,宏小区,152,38224,21,9788192
9785375,359,1650,L1800,6152,121.10682,31.27898,240,6,40,宏小区,152,38224,31,9788202
9788171,257,1650,L1800,6167,121.433333,31.289722,0,6,30,宏小区,152,38235,11,9790998
9788181,255,1650,L1800,6167,121.433333,31.289722,120,6,30,宏小区,152,38235,21,9791008
9788191,256,1650,L1800,6167,121.433333,31.289722,240,6,30,宏小区,152,38235,31,9791018
9788427,153,1650,L1800,6147,121.485556,31.677778,0,6,30,宏小区,152,38236,11,9791254
9788437,154,1650,L1800,6147,121.485556,31.677778,120,6,30,宏小区,152,38236,21,9791264
9788447,155,1650,L1800,6147,121.485556,31.677778,240,6,30,宏小区,152,38236,31,9791274
9788939,382,1650,L1800,6260,121.449722,31.222778,0,6,30,宏小区,152,38238,11,9791766
9788949,383,1650,L1800,6260,121.449722,31.222778,120,6,30,宏小区,152,38238,21,9791776
9788959,381,1650,L1800,6260,121.449722,31.222778,240,6,30,宏小区,152,38238,31,9791786
9789707,248,1650,L1800,6161,121.51655,31.34142,0,6,30,宏小区,152,38241,11,9792534
9789717,246,1650,L1800,6161,121.51655,31.34142,120,6,30,宏小区,152,38241,21,9792544
9789727,247,1650,L1800,6161,121.51655,31.34142,240,6,30,宏小区,152,38241,31,9792554
9790731,410,1650,L1800,6197,121.54321,31.18959,0,6,30,宏小区,152,38245,11,9793558
9790741,409,1650,L1800,6197,121.54321,31.18959,120,6,30,宏小区,152,38245,21,9793568
9790751,408,1650,L1800,6197,121.54321,31.18959,240,6,30,宏小区,152,38245,31,9793578
9791755,69,1650,L1800,6243,121.472222,31.239444,0,6,30,宏小区,152,38249,11,9794582
9791765,71,1650,L1800,6243,121.472222,31.239444,120,6,30,宏小区,152,38249,21,9794592
9791775,70,1650,L1800,6243,121.472222,31.239444,240,6,30,宏小区,152,38249,31,9794602
9793803,96,1650,L1800,6208,121.31842,31.46303,0,3,26,宏小区,152,38257,11,9796630
9793813,97,1650,L1800,6208,121.31842,31.46303,120,3,26,宏小区,152,38257,21,9796640
9793823,98,1650,L1800,6208,121.31842,31.46303,240,3,26,宏小区,152,38257,31,9796650
9798667,357,1650,L1800,6196,121.5658,31.12959,0,6,18,宏小区,152,38276,11,9801494
9798677,359,1650,L1800,6196,121.5658,31.12959,120,6,18,宏小区,152,38276,21,9801504
9798687,358,1650,L1800,6196,121.5658,31.12959,240,6,18,宏小区,152,38276,31,9801514
9836555,293,1650,L1800,6196,121.5431,31.18676,0,6,18,宏小区,152,38424,11,9839382
9836565,292,1650,L1800,6196,121.5431,31.18676,120,6,18,宏小区,152,38424,21,9839392
9836575,291,1650,L1800,6196,121.5431,31.18676,240,6,18,宏小区,152,38424,31,9839402
9836811,90,1650,L1800,6265,121.5486,31.23444,0,6,18,宏小区,152,38425,11,9839638
9836821,91,1650,L1800,6265,121.5486,31.23444,120,6,18,宏小区,152,38425,21,9839648
9836831,239,1650,L1800,6265,121.5486,31.23444,240,6,18,宏小区,152,38425,31,9839658
9836841,92,1650,L1800,6265,121.5486,31.23444,0,6,18,宏小区,152,38425,41,9839668
9837067,226,1650,L1800,6145,121.5292,31.2369,120,6,18,宏小区,152,38426,11,9839894
9837077,227,1650,L1800,6145,121.5292,31.2369,240,6,18,宏小区,152,38426,21,9839904
9837087,225,1650,L1800,6145,121.5292,31.2369,320,6,18,宏小区,152,38426,31,9839914
9837579,400,1650,L1800,6175,121.329385,31.237923,0,6,18,宏小区,152,38428,11,9840406
9837589,399,1650,L1800,6175,121.329385,31.237923,120,6,18,宏小区,152,38428,21,9840416
9837599,401,1650,L1800,6175,121.329385,31.237923,240,6,18,宏小区,152,38428,31,9840426
9839883,266,1650,L1800,6208,121.275009,31.423277,0,6,18,宏小区,152,38437,11,9842710
9839893,264,1650,L1800,6208,121.275009,31.423277,120,6,18,宏小区,152,38437,21,9842720
9839903,265,1650,L1800,6208,121.275009,31.423277,240,6,18,宏小区,152,38437,31,9842730
9845003,111,1650,L1800,6271,121.164387,31.263753,0,6,30,宏小区,152,38457,11,9847830
9845013,113,1650,L1800,6271,121.164387,31.263753,120,6,30,宏小区,152,38457,21,9847840
9845023,112,1650,L1800,6271,121.164387,31.263753,240,6,30,宏小区,152,38457,31,9847850
9851403,153,1650,L1800,6208,121.23236,31.40841,350,3,19,宏小区,152,38482,11,9854230
9851413,154,1650,L1800,6208,121.23236,31.40841,110,3,19,宏小区,152,38482,21,9854240
9851423,155,1650,L1800,6208,121.23236,31.40841,240,3,19,宏小区,152,38482,31,9854250
9852171,344,1650,L1800,6208,121.26161,31.42021,330,4,24,宏小区,152,38485,11,9854998
9852181,342,1650,L1800,6208,121.26161,31.42021,110,3,24,宏小区,152,38485,21,9855008
9852191,343,1650,L1800,6208,121.26161,31.42021,230,4,24,宏小区,152,38485,31,9855018
9857291,276,1650,L1800,6151,121.258818,31.341456,0,4,40,宏小区,152,38505,11,9860118
9857301,277,1650,L1800,6151,121.258818,31.341456,120,4,40,宏小区,152,38505,21,9860128
9857311,278,1650,L1800,6151,121.258818,31.341456,220,4,40,宏小区,152,38505,31,9860138
9868555,75,1650,L1800,6182,121.710385,31.382752,0,6,30,宏小区,152,38549,11,9871382
9868565,76,1650,L1800,6182,121.710385,31.382752,120,6,30,宏小区,152,38549,21,9871392
9868575,77,1650,L1800,6182,121.710385,31.382752,240,6,30,宏小区,152,38549,31,9871402
9870091,394,1650,L1800,6148,121.680346,31.524502,0,6,30,宏小区,152,38555,11,9872918
9870101,395,1650,L1800,6148,121.680346,31.524502,120,6,30,宏小区,152,38555,21,9872928
9870111,393,1650,L1800,6148,121.680346,31.524502,240,6,30,宏小区,152,38555,31,9872938
9870347,39,1650,L1800,6147,121.411004,31.629586,0,6,30,宏小区,152,38556,11,9873174
9870357,40,1650,L1800,6147,121.411004,31.629586,120,6,30,宏小区,152,38556,21,9873184
9870367,41,1650,L1800,6147,121.411004,31.629586,240,6,30,宏小区,152,38556,31,9873194
9877003,321,1650,L1800,6257,121.668581,31.202505,0,6,30,宏小区,152,38582,11,9879830
9877013,323,1650,L1800,6257,121.668581,31.202505,120,6,30,宏小区,152,38582,21,9879840
9877023,322,1650,L1800,6257,121.668581,31.202505,240,6,30,宏小区,152,38582,31,9879850
9877515,282,1650,L1800,6169,121.37412,31.29211,0,6,22,宏小区,152,38584,11,9880342
9877525,283,1650,L1800,6169,121.37412,31.29211,120,6,22,宏小区,152,38584,21,9880352
9877535,284,1650,L1800,6169,121.37412,31.29211,240,6,22,宏小区,152,38584,31,9880362
9878027,429,1650,L1800,6169,121.375733,31.311547,0,6,26,宏小区,152,38586,11,9880854
9878037,430,1650,L1800,6169,121.375733,31.311547,120,6,26,宏小区,152,38586,21,9880864
9878047,431,1650,L1800,6169,121.375733,31.311547,240,6,26,宏小区,152,38586,31,9880874
9878795,202,1650,L1800,6151,121.26952,31.37658,0,6,38,宏小区,152,38589,11,9881622
9878805,203,1650,L1800,6151,121.26952,31.37658,120,6,38,宏小区,152,38589,21,9881632
9878815,201,1650,L1800,6151,121.26952,31.37658,240,6,38,宏小区,152,38589,31,9881642
9880843,390,1650,L1800,6271,121.1862,31.27536,0,6,30,宏小区,152,38597,11,9883670
9880853,391,1650,L1800,6271,121.1862,31.27536,120,6,30,宏小区,152,38597,21,9883680
9880863,392,1650,L1800,6271,121.1862,31.27536,240,6,30,宏小区,152,38597,31,9883690
9892619,378,1650,L1800,6182,121.714657,31.266566,0,6,30,宏小区,152,38643,11,9895446
9892629,379,1650,L1800,6182,121.714657,31.266566,120,6,30,宏小区,152,38643,21,9895456
9892639,380,1650,L1800,6182,121.714657,31.266566,240,6,30,宏小区,152,38643,31,9895466
9893387,327,1650,L1800,6182,121.71419,31.19357,0,6,30,宏小区,152,38646,11,9896214
9893397,328,1650,L1800,6182,121.71419,31.19357,120,6,30,宏小区,152,38646,21,9896224
9893407,329,1650,L1800,6182,121.71419,31.19357,240,6,30,宏小区,152,38646,31,9896234
9893899,319,1650,L1800,6182,121.712539,31.282133,330,12,40,宏小区,152,38648,11,9896726
9893909,320,1650,L1800,6182,121.712539,31.282133,150,16,40,宏小区,152,38648,21,9896736
9893919,318,1650,L1800,6182,121.712539,31.282133,210,10,40,宏小区,152,38648,31,9896746
9894155,159,1650,L1800,6251,121.562811,31.254381,0,6,30,宏小区,152,38649,11,9896982
9894165,160,1650,L1800,6251,121.562811,31.254381,120,6,30,宏小区,152,38649,21,9896992
9894175,161,1650,L1800,6251,121.562811,31.254381,240,6,30,宏小区,152,38649,31,9897002
9895446,151,475,L2100,6147,121.42703,31.61943,130,7,33,宏小区,152,38654,22,9898273
9895456,150,475,L2100,6147,121.42703,31.61943,260,11,33,宏小区,152,38654,32,9898283
9900811,307,1650,L1800,6180,121.378329,31.252677,0,6,42,宏小区,152,38675,11,9903638
9900821,306,1650,L1800,6180,121.378329,31.252677,120,6,42,宏小区,152,38675,21,9903648
9900831,308,1650,L1800,6180,121.378329,31.252677,240,6,42,宏小区,152,38675,31,9903658
9908747,443,1650,L1800,6180,121.348903,31.176762,0,6,22,宏小区,152,38706,11,9911574
9911563,275,1650,L1800,6257,121.67865,31.20211,0,6,35,宏小区,152,38717,11,9914390
9911573,273,1650,L1800,6257,121.67865,31.20211,120,6,35,宏小区,152,38717,21,9914400
9911583,274,1650,L1800,6257,121.67865,31.20211,240,6,35,宏小区,152,38717,31,9914410
9912587,432,1650,L1800,6182,121.679127,31.259928,0,6,28,宏小区,152,38721,11,9915414
9912597,434,1650,L1800,6182,121.679127,31.259928,120,6,28,宏小区,152,38721,21,9915424
9912607,433,1650,L1800,6182,121.679127,31.259928,240,6,28,宏小区,152,38721,31,9915434
9912843,375,1650,L1800,6182,121.720595,31.214385,0,6,35,宏小区,152,38722,11,9915670
9912853,377,1650,L1800,6182,121.720595,31.214385,120,6,35,宏小区,152,38722,21,9915680
9912863,376,1650,L1800,6182,121.720595,31.214385,240,6,35,宏小区,152,38722,31,9915690
9913867,387,1650,L1800,6257,121.6831444,31.18495556,0,6,55,宏小区,152,38726,11,9916694
9913877,389,1650,L1800,6257,121.6831444,31.18495556,120,6,55,宏小区,152,38726,21,9916704
9913887,388,1650,L1800,6257,121.6831444,31.18495556,240,6,55,宏小区,152,38726,31,9916714
9919243,58,1650,L1800,6192,121.537937,31.204681,0,6,28,宏小区,152,38747,11,9922070
9919253,59,1650,L1800,6192,121.537937,31.204681,120,6,28,宏小区,152,38747,21,9922080
9919263,57,1650,L1800,6192,121.537937,31.204681,240,6,28,宏小区,152,38747,31,9922090
9919755,329,1650,L1800,6196,121.55848,31.18168,0,6,28,宏小区,152,38749,11,9922582
9919765,328,1650,L1800,6196,121.55848,31.18168,120,6,28,宏小区,152,38749,21,9922592
9919775,327,1650,L1800,6196,121.55848,31.18168,240,6,28,宏小区,152,38749,31,9922602
9920011,318,1650,L1800,6194,121.52193,31.14368,0,6,28,宏小区,152,38750,11,9922838
9920021,320,1650,L1800,6194,121.52193,31.14368,120,6,28,宏小区,152,38750,21,9922848
9920031,319,1650,L1800,6194,121.52193,31.14368,240,6,28,宏小区,152,38750,31,9922858
9920523,232,1650,L1800,6250,121.59594,31.26728,0,6,25,宏小区,152,38752,11,9923350
9920533,231,1650,L1800,6250,121.59594,31.26728,120,6,25,宏小区,152,38752,21,9923360
9920543,233,1650,L1800,6250,121.59594,31.26728,240,6,25,宏小区,152,38752,31,9923370
9930763,191,1650,L1800,6208,121.2893,31.46193,0,6,35,宏小区,152,38792,11,9933590
9930773,190,1650,L1800,6208,121.2893,31.46193,120,6,35,宏小区,152,38792,21,9933600
9930783,189,1650,L1800,6208,121.2893,31.46193,240,6,35,宏小区,152,38792,31,9933610
9982987,235,1650,L1800,6160,121.49679,31.32043,0,6,30,宏小区,152,38996,11,9985814
9982997,234,1650,L1800,6160,121.49679,31.32043,120,6,30,宏小区,152,38996,21,9985824
9983007,236,1650,L1800,6160,121.49679,31.32043,240,6,30,宏小区,152,38996,31,9985834
9983273,222,1650,L1800,6161,121.51887,31.31539,40,8,45,宏小区,152,38997,41,9986100
9983283,223,1650,L1800,6161,121.51887,31.31539,170,7,45,宏小区,152,38997,51,9986110
9983293,224,1650,L1800,6161,121.51887,31.31539,220,1,45,宏小区,152,38997,61,9986120
9983499,390,1650,L1800,6208,121.34776,31.38726,10,15,35,宏小区,152,38998,11,9986326
9983509,391,1650,L1800,6208,121.34776,31.38726,130,22,35,宏小区,122,38998,21,9986336
9983519,392,1650,L1800,6208,121.34776,31.38726,220,15,35,宏小区,152,38998,31,9986346
9984267,133,1650,L1800,6151,121.255424,31.360884,0,6,53,宏小区,152,39001,11,9987094
9984277,134,1650,L1800,6151,121.255424,31.360884,120,6,53,宏小区,152,39001,21,9987104
9984287,132,1650,L1800,6151,121.255424,31.360884,240,6,53,宏小区,152,39001,31,9987114
9990667,81,1650,L1800,6198,121.5432472,31.219375,0,3,22,宏小区,152,39026,11,9993494
9990677,82,1650,L1800,6198,121.5432472,31.219375,120,3,22,宏小区,152,39026,21,9993504
9991179,83,1650,L1800,6163,121.611209,31.30001,0,6,30,宏小区,152,39028,11,9994006
9991189,81,1650,L1800,6163,121.611209,31.30001,120,6,30,宏小区,152,39028,21,9994016
9991199,82,1650,L1800,6163,121.611209,31.30001,240,6,30,宏小区,152,39028,31,9994026
10005771,437,1650,L1800,6180,121.314844,31.205715,0,3,22,宏小区,152,39085,11,10008598
10005781,436,1650,L1800,6180,121.314844,31.205715,120,3,22,宏小区,152,39085,21,10008608
10005791,435,1650,L1800,6180,121.314844,31.205715,240,3,22,宏小区,152,39085,31,10008618
10006795,264,1650,L1800,6269,121.43925,31.26186,0,6,30,宏小区,152,39089,11,10009622
10006805,265,1650,L1800,6269,121.43925,31.26186,120,6,30,宏小区,152,39089,21,10009632
10006815,266,1650,L1800,6269,121.43925,31.26186,240,6,30,宏小区,152,39089,31,10009642
10007563,192,1650,L1800,6173,121.367083,31.210277,0,6,30,宏小区,152,39092,11,10010390
10007573,193,1650,L1800,6173,121.367083,31.210277,120,6,30,宏小区,152,39092,21,10010400
10007583,194,1650,L1800,6173,121.367083,31.210277,240,6,30,宏小区,152,39092,31,10010410
10009611,89,1650,L1800,6176,121.391876,31.230507,0,6,30,宏小区,152,39100,11,10012438
10009621,88,1650,L1800,6176,121.391876,31.230507,120,6,30,宏小区,152,39100,21,10012448
10009631,87,1650,L1800,6176,121.391876,31.230507,240,6,30,宏小区,152,39100,31,10012458
10012939,46,1650,L1800,6192,121.531391,31.206341,0,6,30,宏小区,152,39113,11,10015766
10012949,45,1650,L1800,6192,121.531391,31.206341,120,6,30,宏小区,152,39113,21,10015776
10012959,47,1650,L1800,6192,121.531391,31.206341,240,6,30,宏小区,152,39113,31,10015786
10013707,104,1650,L1800,6182,121.627601,31.318601,0,6,30,宏小区,152,39116,11,10016534
10013717,102,1650,L1800,6182,121.627601,31.318601,120,6,30,宏小区,152,39116,21,10016544
10013727,103,1650,L1800,6182,121.627601,31.318601,240,6,30,宏小区,152,39116,31,10016554
10014475,342,1650,L1800,6204,121.66001,31.19073,0,15,16,宏小区,152,39119,11,10017302
10014485,344,1650,L1800,6204,121.66001,31.19073,120,5,16,宏小区,152,39119,21,10017312
10014495,343,1650,L1800,6204,121.66001,31.19073,240,6,16,宏小区,152,39119,31,10017322
10015499,259,1650,L1800,6182,121.68855,31.23841,0,6,30,宏小区,152,39123,11,10018326
10015509,260,1650,L1800,6182,121.68855,31.23841,120,6,30,宏小区,152,39123,21,10018336
10015519,258,1650,L1800,6182,121.68855,31.23841,240,6,30,宏小区,152,39123,31,10018346
10016523,162,1650,L1800,6163,121.58556,31.28662,0,6,30,宏小区,152,39127,11,10019350
10016533,163,1650,L1800,6163,121.58556,31.28662,120,6,30,宏小区,152,39127,21,10019360
10016543,164,1650,L1800,6163,121.58556,31.28662,240,6,30,宏小区,152,39127,31,10019370
10016779,357,1650,L1800,6265,121.6041583,31.22349167,0,6,30,宏小区,152,39128,11,10019606
10016789,358,1650,L1800,6265,121.6041583,31.22349167,120,6,30,宏小区,152,39128,21,10019616
10016799,359,1650,L1800,6265,121.6041583,31.22349167,240,6,30,宏小区,152,39128,31,10019626
10017035,248,1650,L1800,6146,121.506078,31.240693,0,6,30,宏小区,152,39129,11,10019862
10017045,247,1650,L1800,6146,121.506078,31.240693,120,6,30,宏小区,152,39129,21,10019872
10017055,246,1650,L1800,6146,121.506078,31.240693,240,6,30,宏小区,152,39129,31,10019882
10018315,300,1650,L1800,6194,121.5156056,31.14845833,0,6,30,宏小区,152,39134,11,10021142
10018325,302,1650,L1800,6194,121.5156056,31.14845833,120,6,30,宏小区,152,39134,21,10021152
10018335,301,1650,L1800,6194,121.5156056,31.14845833,240,6,30,宏小区,152,39134,31,10021162
10019083,366,1650,L1800,6194,121.5288611,31.14316667,0,6,30,宏小区,152,39137,11,10021910
10019093,368,1650,L1800,6194,121.5288611,31.14316667,120,6,30,宏小区,152,39137,21,10021920
10019103,367,1650,L1800,6194,121.5288611,31.14316667,240,6,30,宏小区,152,39137,31,10021930
10019339,252,1650,L1800,6257,121.67906,31.21598,0,6,30,宏小区,152,39138,11,10022166
10019349,253,1650,L1800,6257,121.67906,31.21598,120,6,30,宏小区,152,39138,21,10022176
10019359,254,1650,L1800,6257,121.67906,31.21598,240,6,30,宏小区,152,39138,31,10022186
10019851,373,1650,L1800,6196,121.569181,31.154321,0,6,30,宏小区,152,39140,11,10022678
10019861,374,1650,L1800,6196,121.569181,31.154321,120,6,30,宏小区,152,39140,21,10022688
10019871,372,1650,L1800,6196,121.569181,31.154321,240,6,30,宏小区,152,39140,31,10022698
10020875,320,1650,L1800,6151,121.27698,31.35339,0,6,30,宏小区,152,39144,11,10023702
10021131,360,1650,L1800,6182,121.63919,31.4116,0,6,30,宏小区,152,39145,11,10023958
10021141,362,1650,L1800,6182,121.63919,31.4116,120,6,30,宏小区,152,39145,21,10023968
10021151,361,1650,L1800,6182,121.63919,31.4116,240,6,30,宏小区,152,39145,31,10023978
10074123,342,1650,L1800,6179,121.413695,31.22210001,0,6,15,宏小区,152,39352,11,10076950
10074133,343,1650,L1800,6179,121.413695,31.22210001,80,6,15,宏小区,152,39352,21,10076960
10074143,344,1650,L1800,6179,121.413695,31.22210001,220,6,15,宏小区,152,39352,31,10076970
10075154,143,3770,L900,6151,121.265183,31.381461,0,6,55,宏小区,182,39356,18,10077981
10075164,142,3770,L900,6151,121.265183,31.381461,80,5,55,宏小区,182,39356,28,10077991
10075174,141,3770,L900,6151,121.265183,31.381461,240,6,55,宏小区,182,39356,38,10078001
10080011,178,1650,L1800,6251,121.57289,31.25544,0,6,20,宏小区,152,39375,11,10082838
10080021,177,1650,L1800,6251,121.57289,31.25544,120,6,20,宏小区,152,39375,21,10082848
10080031,179,1650,L1800,6251,121.57289,31.25544,240,6,20,宏小区,152,39375,31,10082858
10082059,226,1650,L1800,6172,121.373142,31.274895,0,6,25,宏小区,152,39383,11,10084886
10082069,225,1650,L1800,6172,121.373142,31.274895,120,6,25,宏小区,152,39383,21,10084896
10082079,227,1650,L1800,6172,121.373142,31.274895,240,6,25,宏小区,152,39383,31,10084906
10082571,261,1650,L1800,6260,121.42723,31.23138,0,6,25,宏小区,152,39385,11,10085398
10082581,263,1650,L1800,6260,121.42723,31.23138,120,6,25,宏小区,152,39385,21,10085408
10082591,262,1650,L1800,6260,121.42723,31.23138,240,6,25,宏小区,152,39385,31,10085418
10084619,372,1650,L1800,6171,121.267121,31.209671,0,6,25,宏小区,152,39393,11,10087446
10084629,373,1650,L1800,6171,121.267121,31.209671,120,6,25,宏小区,152,39393,21,10087456
10084639,374,1650,L1800,6171,121.267121,31.209671,240,6,25,宏小区,152,39393,31,10087466
10086667,122,1650,L1800,6268,121.231933,31.391681,0,6,28,宏小区,152,39401,11,10089494
10086677,120,1650,L1800,6268,121.231933,31.391681,120,6,28,宏小区,152,39401,21,10089504
10086687,121,1650,L1800,6268,121.231933,31.391681,240,6,28,宏小区,152,39401,31,10089514
10086923,444,1650,L1800,6208,121.35239,31.38887,0,3,38,宏小区,152,39402,11,10089750
10086933,445,1650,L1800,6208,121.35239,31.38887,140,4,38,宏小区,152,39402,21,10089760
10086943,446,1650,L1800,6208,121.35239,31.38887,240,4,38,宏小区,152,39402,31,10089770
10089995,354,1650,L1800,6179,121.423531,31.21547,0,6,7,宏小区,152,39414,11,10092822
10091019,437,1650,L1800,6191,121.50403,31.2024,0,6,22,宏小区,152,39418,11,10093846
10091029,435,1650,L1800,6191,121.50403,31.2024,120,6,22,宏小区,152,39418,21,10093856
10091039,436,1650,L1800,6191,121.50403,31.2024,240,6,22,宏小区,152,39418,31,10093866
10091531,26,1650,L1800,6182,121.66916,31.29337,0,6,22,宏小区,152,39420,11,10094358
10091541,25,1650,L1800,6182,121.66916,31.29337,120,6,22,宏小区,152,39420,21,10094368
10091551,24,1650,L1800,6182,121.66916,31.29337,240,6,22,宏小区,152,39420,31,10094378
10095890,39,3770,L900,6166,121.463071,31.302022,0,4,20,宏小区,182,39437,18,10098717
10095900,40,3770,L900,6166,121.463071,31.302022,120,4,20,宏小区,182,39437,28,10098727
10095910,41,3770,L900,6166,121.463071,31.302022,240,4,20,宏小区,182,39437,38,10098737
10099723,2,1650,L1800,6161,121.513311,31.313691,0,3,22,宏小区,152,39452,11,10102550
10099733,1,1650,L1800,6161,121.513311,31.313691,120,3,22,宏小区,152,39452,21,10102560
10099743,0,1650,L1800,6161,121.513311,31.313691,240,3,22,宏小区,152,39452,31,10102570
10100491,170,1650,L1800,6175,121.293571,31.295853,0,3,22,宏小区,152,39455,11,10103318
10100501,168,1650,L1800,6175,121.293571,31.295853,120,3,22,宏小区,152,39455,21,10103328
10100511,169,1650,L1800,6175,121.293571,31.295853,240,3,22,宏小区,152,39455,31,10103338
10102028,285,475,L2100,6182,121.59824,31.43061,20,6,30,宏小区,122,39461,12,10104855
10102038,286,475,L2100,6182,121.59824,31.43061,90,5,30,宏小区,122,39461,22,10104865
10102283,294,1650,L1800,6180,121.314844,31.205715,0,3,22,宏小区,152,39462,11,10105110
10102293,295,1650,L1800,6180,121.314844,31.205715,120,3,22,宏小区,152,39462,21,10105120
10102303,296,1650,L1800,6180,121.314844,31.205715,240,3,22,宏小区,152,39462,31,10105130
10104331,228,1650,L1800,6171,121.28628,31.20716,0,3,22,宏小区,152,39470,11,10107158
10104341,229,1650,L1800,6171,121.28628,31.20716,120,3,22,宏小区,152,39470,21,10107168
10104351,230,1650,L1800,6171,121.28628,31.20716,240,3,22,宏小区,152,39470,31,10107178
10114571,351,1650,L1800,6144,121.472226,31.222615,0,6,25,宏小区,152,39510,11,10117398
10114581,352,1650,L1800,6144,121.472226,31.222615,120,6,25,宏小区,152,39510,21,10117408
10114591,353,1650,L1800,6144,121.472226,31.222615,240,6,25,宏小区,152,39510,31,10117418
10122002,166,3770,L900,6158,121.43067,31.32752,10,3,25,宏小区,152,39539,18,10124829
10122012,167,3770,L900,6158,121.43067,31.32752,130,6,25,宏小区,152,39539,28,10124839
10122022,165,3770,L900,6158,121.43067,31.32752,320,6,25,宏小区,152,39539,38,10124849
10122514,254,3770,L900,6185,121.492784,31.254494,0,6,25,宏小区,182,39541,18,10125341
10122524,253,3770,L900,6185,121.492784,31.254494,120,6,25,宏小区,182,39541,28,10125351
10122534,252,3770,L900,6185,121.492784,31.254494,240,6,25,宏小区,182,39541,38,10125361
10122763,366,1650,L1800,6168,121.397525,31.277965,0,6,25,宏小区,152,39542,11,10125590
10122773,367,1650,L1800,6168,121.397525,31.277965,120,6,25,宏小区,152,39542,21,10125600
10122783,368,1650,L1800,6168,121.397525,31.277965,240,6,25,宏小区,152,39542,31,10125610
10124811,340,1650,L1800,6247,121.41172,31.38295,0,6,25,宏小区,152,39550,11,10127638
10124821,339,1650,L1800,6247,121.41172,31.38295,120,6,25,宏小区,152,39550,21,10127648
10124831,341,1650,L1800,6247,121.41172,31.38295,240,6,25,宏小区,152,39550,31,10127658
10128651,370,1650,L1800,6146,121.50428,31.23712,0,6,25,宏小区,152,39565,11,10131478
10128661,369,1650,L1800,6146,121.50428,31.23712,120,6,25,宏小区,152,39565,21,10131488
10128671,371,1650,L1800,6146,121.50428,31.23712,240,6,25,宏小区,152,39565,31,10131498
10137888,125,475,L2100,6172,121.369723,31.269895,170,8,15,宏小区,122,39601,32,10140715
10139403,208,1650,L1800,6194,121.51638,31.16200278,40,14,30,宏小区,152,39607,11,10142230
10139413,209,1650,L1800,6194,121.51638,31.16200278,140,10,30,宏小区,152,39607,21,10142240
10139423,207,1650,L1800,6194,121.51638,31.16200278,240,15,30,宏小区,152,39607,31,10142250
10139666,331,3770,L900,6196,121.57696,31.16061,0,6,30,宏小区,152,39608,18,10142493
10139676,332,3770,L900,6196,121.57696,31.16061,120,6,30,宏小区,152,39608,28,10142503
10139686,330,3770,L900,6196,121.57696,31.16061,240,9,30,宏小区,152,39608,38,10142513
10140171,291,1650,L1800,6249,121.6175889,31.27271111,0,6,30,宏小区,152,39610,11,10142998
10140181,293,1650,L1800,6249,121.6175889,31.27271111,120,6,30,宏小区,152,39610,21,10143008
10140191,292,1650,L1800,6249,121.6175889,31.27271111,240,6,30,宏小区,152,39610,31,10143018
10141964,11,475,L2100,6205,121.6618222,31.25866667,320,14,45,宏小区,122,39617,12,10144791
10141974,10,475,L2100,6205,121.6618222,31.25866667,110,16,45,宏小区,122,39617,22,10144801
10143499,161,1650,L1800,6182,121.6327,31.33026111,20,22,40,宏小区,152,39623,11,10146326
10143509,160,1650,L1800,6182,121.6327,31.33026111,120,6,40,宏小区,152,39623,21,10146336
10143519,159,1650,L1800,6182,121.6327,31.33026111,210,4,40,宏小区,152,39623,31,10146346
10145291,141,1650,L1800,6265,121.6039694,31.22401944,20,7,30,宏小区,152,39630,11,10148118
10145301,142,1650,L1800,6265,121.6039694,31.22401944,175,3,30,宏小区,152,39630,21,10148128
10145311,143,1650,L1800,6265,121.6039694,31.22401944,300,3,30,宏小区,152,39630,31,10148138
10145318,141,3770,L900,6265,121.6039694,31.22401944,20,7,30,宏小区,152,39630,38,10148145
10145298,142,3770,L900,6265,121.6039694,31.22401944,175,3,30,宏小区,152,39630,18,10148125
10145308,143,3770,L900,6265,121.6039694,31.22401944,300,3,30,宏小区,152,39630,28,10148135
10146326,391,475,L2100,6182,121.67877,31.31735,100,3,37,宏小区,122,39634,22,10149153
10153739,110,1650,L1800,6175,121.38418,31.36877,0,6,30,宏小区,152,39663,11,10156566
10153749,109,1650,L1800,6175,121.38418,31.36877,120,6,30,宏小区,152,39663,21,10156576
10153759,108,1650,L1800,6175,121.38418,31.36877,240,6,30,宏小区,152,39663,31,10156586
10154763,354,1650,L1800,6190,121.487556,31.21989,0,6,30,宏小区,152,39667,11,10157590
10154773,356,1650,L1800,6190,121.487556,31.21989,120,6,30,宏小区,152,39667,21,10157600
10154783,355,1650,L1800,6190,121.487556,31.21989,240,6,30,宏小区,152,39667,31,10157610
10157323,266,1650,L1800,6203,121.61176,31.199689,0,6,35,宏小区,152,39677,11,10160150
10157333,265,1650,L1800,6203,121.61176,31.199689,120,6,35,宏小区,152,39677,21,10160160
