,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
2647,17,6305,17274,29,-55,4,6305,17144,27,-59,4,6362.0,29967.0,19.0,-75.0,4.0,6305.0,17146.0,15.0,-83.0,4.0,6305.0,17275.0,18.0,-77.0,4.0,6305.0,17145.0,17.0,-79.0,4.0,0,1.52e+12,54,57.0,47.0,74.0,75.0,76.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.505542,31.273821,121.50996,31.275711,121.511609,31.277959,1,4.9,121.5101522,31.27946348,3,3,2,2,4,5,4,4
1772,15,6153,28032,26,-61,4,6153,27913,17,-79,4,6153.0,27903.0,22.0,-69.0,4.0,6153.0,27912.0,28.0,-57.0,4.0,6362.0,41027.0,19.0,-75.0,4.0,0.0,0.0,18.0,-77.0,4.0,0,1.51e+12,18,38.0,19.0,23.0,59.0,-999.0,121.50187,31.284054,121.498646,31.28425,121.494429,31.278097,121.501757,31.285306,121.509291,31.286813,-999.0,-999.0,1,25.7,121.4969439,31.28375822,17,17,3,4,3,2,4,4
4109,18,6153,27930,19,-75,4,6153,28028,16,-81,4,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,6153.0,28055.0,14.0,-85.0,4.0,6153.0,28020.0,12.0,-89.0,4.0,1,1.53e+12,42,93.0,37.0,19.0,92.0,25.0,121.494086,31.282709,121.496234,31.288351,121.503581,31.28534,121.494429,31.278097,121.492476,31.281395,121.498923,31.281691,1,19.6,121.4972939,31.28786544,0,0,4,5,5,5,5,5
1731,15,6153,27903,24,-65,4,6153,28033,19,-75,4,6153.0,27912.0,24.0,-65.0,4.0,6153.0,27913.0,27.0,-59.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28032.0,25.0,-63.0,4.0,0,1.51e+12,19,21.0,23.0,38.0,22.0,18.0,121.494429,31.278097,121.497323,31.285173,121.501757,31.285306,121.498646,31.28425,121.499699,31.276899,121.50187,31.284054,1,25.7,121.4969439,31.28375822,17,17,3,4,3,2,4,3
1235,12,6153,28020,30,-53,4,6153,28033,19,-75,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,1,0.2,121.4963484,31.28278961,36,36,2,4,3,3,4,4
8,0,4199,12499,22,-69,4,4199,23731,12,-89,4,4199.0,18639.0,15.0,-83.0,4.0,4199.0,18637.0,13.0,-87.0,4.0,4199.0,29751.0,13.0,-87.0,4.0,4199.0,18467.0,12.0,-89.0,4.0,1,1.52e+12,1,3.0,4.0,8.0,9.0,2.0,121.485106,31.285941,121.488427,31.283958,121.490939,31.28661,121.490507,31.287144,121.49346,31.285513,121.496847,31.283612,1,20.7,121.4916705,31.28517158,54,54,3,5,5,5,5,5
3203,17,6153,27913,30,-53,4,6153,28033,27,-59,4,6153.0,28032.0,27.0,-59.0,4.0,6153.0,27940.0,23.0,-67.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,0,1.52e+12,38,21.0,18.0,58.0,22.0,84.0,121.498646,31.28425,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.499699,31.276899,121.494492,31.278723,1,4.9,121.5101522,31.27946348,3,3,2,2,2,3,3,3
3357,17,6153,28021,31,-51,4,6153,27903,31,-51,4,6153.0,27913.0,24.0,-65.0,4.0,6153.0,28033.0,24.0,-65.0,4.0,6153.0,28020.0,29.0,-55.0,4.0,6153.0,27904.0,26.0,-61.0,4.0,0,1.52e+12,22,19.0,38.0,21.0,25.0,41.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,121.498923,31.281691,121.493407,31.287705,1,4.9,121.5101522,31.27946348,3,3,2,2,3,3,2,3
2330,16,6362,29967,27,-59,4,6362,29968,22,-69,4,6362.0,30074.0,20.0,-73.0,4.0,6362.0,30075.0,22.0,-69.0,4.0,6153.0,28021.0,21.0,-71.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.51e+12,47,52.0,48.0,40.0,22.0,-999.0,121.511947,31.281646,121.504264,31.277168,121.51078,31.282514,121.505676,31.279911,121.499699,31.276899,-999.0,-999.0,1,22.4,121.5101933,31.27969741,3,3,2,3,4,3,4,1
2768,17,6305,17144,26,-61,4,6362,29968,17,-79,4,6305.0,17274.0,21.0,-71.0,4.0,0.0,0.0,12.0,-89.0,4.0,6153.0,27937.0,15.0,-83.0,4.0,6362.0,29966.0,11.0,-91.0,3.0,0,1.52e+12,57,52.0,54.0,-999.0,78.0,56.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,121.504202,31.277213,121.507277,31.283308,1,4.9,121.5101522,31.27946348,3,3,3,4,4,5,5,6
3362,17,6153,28021,31,-51,4,6153,27903,31,-51,4,6153.0,27913.0,21.0,-71.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,6153.0,28020.0,30.0,-53.0,4.0,6153.0,27904.0,25.0,-63.0,4.0,0,1.52e+12,22,19.0,38.0,21.0,25.0,41.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,121.498923,31.281691,121.493407,31.287705,1,4.9,121.5101522,31.27946348,3,3,2,2,4,3,2,3
6124,22,6153,27912,31,-51,4,6153,27903,16,-81,4,6153.0,28032.0,27.0,-59.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6362.0,30071.0,13.0,-87.0,4.0,6153.0,27913.0,16.0,-81.0,4.0,1,1.53e+12,23,19.0,18.0,22.0,64.0,38.0,121.501757,31.285306,121.494429,31.278097,121.50187,31.284054,121.499699,31.276899,121.503121,31.288529,121.498646,31.28425,0,55.3,121.5026902,31.28402729,49,49,2,5,2,4,5,5
4789,19,6153,27902,30,-53,4,6153,27903,22,-69,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28020.0,23.0,-67.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,0,1.53e+12,37,19.0,38.0,25.0,22.0,21.0,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,1,36.8,121.4966543,31.28424825,17,17,2,3,3,3,5,3
2674,17,6305,17274,29,-55,4,6305,17144,27,-59,4,6362.0,29967.0,18.0,-77.0,4.0,6305.0,17145.0,13.0,-87.0,4.0,6362.0,29968.0,20.0,-73.0,4.0,6305.0,17146.0,11.0,-91.0,3.0,0,1.52e+12,54,57.0,47.0,76.0,52.0,74.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.505542,31.273821,1,4.9,121.5101522,31.27946348,3,3,2,2,4,5,4,6
4090,18,6153,27902,16,-81,4,6153,28031,16,-81,4,6153.0,28020.0,11.0,-91.0,3.0,6153.0,27911.0,14.0,-85.0,4.0,6153.0,27909.0,15.0,-83.0,4.0,6153.0,27930.0,16.0,-81.0,4.0,1,1.53e+12,37,24.0,25.0,43.0,46.0,42.0,121.503581,31.28534,121.495261,31.288196,121.498923,31.281691,121.498572,31.286194,121.487106,31.272866,121.494086,31.282709,0,53.0,121.4974876,31.28811713,0,7,5,5,6,5,5,5
36,0,4199,12499,19,-75,4,4199,18639,13,-87,4,4199.0,29751.0,21.0,-71.0,4.0,4199.0,29753.0,18.0,-77.0,4.0,4199.0,18638.0,2.0,-109.0,0.0,4199.0,23731.0,13.0,-87.0,4.0,1,1.52e+12,1,4.0,9.0,5.0,10.0,3.0,121.485106,31.285941,121.490939,31.28661,121.49346,31.285513,121.492659,31.283734,121.492016,31.295198,121.488427,31.283958,1,29.4,121.4920559,31.28486865,54,54,4,5,4,4,7,5
4328,18,6153,27902,22,-69,4,6153,28020,15,-83,4,6153.0,27913.0,16.0,-81.0,4.0,6153.0,28031.0,20.0,-73.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,1,1.53e+12,37,25.0,38.0,24.0,21.0,43.0,121.503581,31.28534,121.498923,31.281691,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,1,21.0,121.495664,31.28624195,1,1,3,5,5,4,4,4
2743,17,6305,17144,25,-63,4,6362,29967,13,-87,4,6362.0,29968.0,19.0,-75.0,4.0,6305.0,17274.0,22.0,-69.0,4.0,0.0,0.0,13.0,-87.0,4.0,6305.0,17145.0,11.0,-91.0,3.0,0,1.52e+12,57,47.0,52.0,54.0,-999.0,76.0,121.505035,31.283008,121.511947,31.281646,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,121.511609,31.277959,1,4.9,121.5101522,31.27946348,3,3,3,5,4,3,5,6
1071,8,4199,29752,24,-65,4,4199,29753,25,-63,4,4199.0,12499.0,22.0,-69.0,4.0,4199.0,29752.0,29.0,-55.0,4.0,4199.0,18539.0,22.0,-69.0,4.0,4199.0,18639.0,25.0,-63.0,4.0,0,1.52e+12,6,5.0,1.0,6.0,13.0,4.0,121.494757,31.284161,121.492659,31.283734,121.485106,31.285941,121.494757,31.284161,121.499165,31.284763,121.490939,31.28661,1,23.8,121.4986951,31.28422967,41,41,3,3,3,2,3,3
4333,18,6153,27902,23,-67,4,6153,28020,17,-79,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,1,1.53e+12,37,25.0,38.0,24.0,21.0,43.0,121.503581,31.28534,121.498923,31.281691,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,1,21.0,121.4956614,31.28624099,1,1,3,4,4,4,4,5
2839,17,6305,17144,19,-75,4,6362,29968,19,-75,4,6305.0,17274.0,18.0,-77.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,6153.0,27940.0,12.0,-89.0,4.0,6153.0,27925.0,12.0,-89.0,4.0,0,1.52e+12,57,52.0,54.0,19.0,58.0,79.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,121.494429,31.278097,121.497584,31.27897,121.504262,31.278191,1,4.9,121.5101522,31.27946348,3,3,4,4,4,5,5,5
4291,18,6153,27902,19,-75,4,6153,28020,18,-77,4,6153.0,27903.0,16.0,-81.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,6153.0,28033.0,18.0,-77.0,4.0,1,1.53e+12,37,25.0,19.0,24.0,43.0,21.0,121.503581,31.28534,121.498923,31.281691,121.494429,31.278097,121.495261,31.288196,121.498572,31.286194,121.497323,31.285173,1,46.1,121.4960487,31.28635532,1,1,4,4,5,4,5,4
639,7,4199,18467,31,-51,4,4199,29752,24,-65,4,4199.0,18468.0,25.0,-63.0,4.0,4199.0,18469.0,22.0,-69.0,4.0,4199.0,12499.0,22.0,-69.0,4.0,4199.0,29753.0,23.0,-67.0,4.0,0,1.52e+12,2,6.0,17.0,11.0,1.0,5.0,121.496847,31.283612,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,121.485106,31.285941,121.492659,31.283734,1,0.8,121.4968838,31.28226504,46,46,2,3,3,3,3,3
4648,19,6153,27913,23,-67,4,6153,28021,12,-89,4,6153.0,28033.0,27.0,-59.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27911.0,22.0,-69.0,4.0,6153.0,28031.0,20.0,-73.0,4.0,0,1.53e+12,38,22.0,21.0,37.0,43.0,24.0,121.498646,31.28425,121.499699,31.276899,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,1,33.8,121.4982461,31.28480014,21,21,3,5,2,5,3,4
4890,20,6153,27902,29,-55,4,6153,27903,26,-61,4,6153.0,28020.0,28.0,-57.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,0.0,0.0,19.0,-75.0,4.0,1,1.53e+12,37,19.0,25.0,38.0,21.0,-999.0,121.503581,31.28534,121.494429,31.278097,121.498923,31.281691,121.498646,31.28425,121.497323,31.285173,-999.0,-999.0,0,61.2,121.4965768,31.28446632,17,17,2,3,2,3,3,4
24,0,4199,12499,18,-77,4,4199,18639,13,-87,4,4199.0,29751.0,18.0,-77.0,4.0,4199.0,29753.0,16.0,-81.0,4.0,4199.0,18638.0,14.0,-85.0,4.0,4199.0,23731.0,12.0,-89.0,4.0,1,1.52e+12,1,4.0,9.0,5.0,10.0,3.0,121.485106,31.285941,121.490939,31.28661,121.49346,31.285513,121.492659,31.283734,121.492016,31.295198,121.488427,31.283958,1,23.2,121.4918112,31.28485648,54,54,4,5,4,5,5,5
2559,17,6305,17274,31,-51,4,6305,17144,21,-71,4,6305.0,17307.0,16.0,-81.0,4.0,6305.0,17146.0,17.0,-79.0,4.0,6362.0,29968.0,15.0,-83.0,4.0,6305.0,17179.0,16.0,-81.0,4.0,0,1.52e+12,54,57.0,49.0,74.0,52.0,71.0,121.51148,31.278201,121.505035,31.283008,121.510413,31.277189,121.505542,31.273821,121.504264,31.277168,121.513832,31.276985,1,4.9,121.5101522,31.27946348,3,3,2,4,5,4,5,5
4131,18,6153,27902,13,-87,4,6153,28020,12,-89,4,6153.0,27909.0,12.0,-89.0,4.0,0.0,0.0,12.0,-89.0,4.0,6153.0,27930.0,12.0,-89.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.53e+12,37,25.0,46.0,-999.0,42.0,-999.0,121.503581,31.28534,121.498923,31.281691,121.487106,31.272866,-999.0,-999.0,121.494086,31.282709,-999.0,-999.0,1,0.8,121.4972085,31.28769935,0,0,5,5,5,5,5,5
2541,17,6305,17274,31,-51,4,6305,17179,14,-85,4,6305.0,17144.0,20.0,-73.0,4.0,6305.0,17307.0,16.0,-81.0,4.0,6305.0,17146.0,18.0,-77.0,4.0,6362.0,29967.0,14.0,-85.0,4.0,0,1.52e+12,54,71.0,57.0,49.0,74.0,47.0,121.51148,31.278201,121.513832,31.276985,121.505035,31.283008,121.510413,31.277189,121.505542,31.273821,121.511947,31.281646,1,4.9,121.5101522,31.27946348,3,3,2,5,4,5,4,5
3552,17,6153,28033,29,-55,4,6153,28031,24,-65,4,6153.0,27913.0,22.0,-69.0,4.0,6153.0,27911.0,20.0,-73.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,6153.0,28025.0,17.0,-79.0,4.0,0,1.52e+12,21,24.0,38.0,43.0,37.0,88.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.498572,31.286194,121.503581,31.28534,121.494803,31.283465,1,43.4,121.4955483,31.28542408,50,50,2,3,3,4,4,4
2799,17,6305,17144,21,-71,4,6362,29968,19,-75,4,6305.0,17274.0,20.0,-73.0,4.0,6362.0,29967.0,10.0,-93.0,3.0,0.0,0.0,11.0,-91.0,3.0,6153.0,27937.0,11.0,-91.0,3.0,0,1.52e+12,57,52.0,54.0,47.0,-999.0,78.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,121.511947,31.281646,-999.0,-999.0,121.504202,31.277213,1,4.9,121.5101522,31.27946348,3,3,4,4,4,6,6,6
4824,19,6153,27902,31,-51,4,6153,27903,29,-55,4,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28020.0,29.0,-55.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,0,1.53e+12,37,19.0,38.0,25.0,22.0,21.0,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,1,37.5,121.4965056,31.28390037,17,17,2,2,4,2,4,3
3847,18,6153,28031,21,-71,4,6153,27903,11,-91,3,6153.0,27902.0,11.0,-91.0,3.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,27913.0,11.0,-91.0,3.0,6185.0,28102.0,15.0,-83.0,4.0,1,1.53e+12,24,19.0,37.0,23.0,38.0,91.0,121.495261,31.288196,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,1,37.1,121.4997744,31.28725429,55,55,4,6,6,5,6,5
1267,12,6153,28020,31,-51,4,6153,28033,24,-65,4,6153.0,27903.0,27.0,-59.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,0,52.4,121.4963349,31.28285441,2,2,2,3,2,3,3,3
2564,17,6305,17274,31,-51,4,6305,17144,23,-67,4,6305.0,17146.0,16.0,-81.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6305.0,17179.0,16.0,-81.0,4.0,6362.0,29967.0,18.0,-77.0,4.0,0,1.52e+12,54,57.0,74.0,52.0,71.0,47.0,121.51148,31.278201,121.505035,31.283008,121.505542,31.273821,121.504264,31.277168,121.513832,31.276985,121.511947,31.281646,1,4.9,121.5101522,31.27946348,3,3,2,3,5,4,5,4
2702,17,6305,17144,27,-59,4,6362,29967,11,-91,3,6305.0,17145.0,10.0,-93.0,3.0,6362.0,29968.0,16.0,-81.0,4.0,6305.0,17274.0,22.0,-69.0,4.0,6305.0,17146.0,9.0,-95.0,3.0,0,1.52e+12,57,47.0,76.0,52.0,54.0,74.0,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.51148,31.278201,121.505542,31.273821,1,4.9,121.5101522,31.27946348,3,3,2,6,6,5,3,6
5820,22,6153,27913,21,-71,4,6153,28031,25,-63,4,6153.0,28033.0,25.0,-63.0,4.0,6153.0,27903.0,22.0,-69.0,4.0,6153.0,28032.0,22.0,-69.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,1,1.53e+12,38,24.0,21.0,19.0,18.0,37.0,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,1,43.9,121.4996393,31.28466535,28,28,4,3,3,3,3,4
3924,18,6153,28031,22,-69,4,6153,27913,10,-93,3,6153.0,28033.0,10.0,-93.0,3.0,6362.0,29968.0,8.0,-97.0,3.0,6153.0,27912.0,9.0,-95.0,3.0,6185.0,28102.0,8.0,-97.0,3.0,1,1.53e+12,24,38.0,21.0,52.0,23.0,91.0,121.495261,31.288196,121.498646,31.28425,121.497323,31.285173,121.504264,31.277168,121.501757,31.285306,121.480695,31.295819,1,5.3,121.4991576,31.28770818,56,56,3,6,6,6,6,6
1628,15,6153,28033,28,-57,4,6153,27902,21,-71,4,6153.0,27913.0,26.0,-61.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,6153.0,28020.0,16.0,-81.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,0,1.51e+12,21,37.0,38.0,43.0,25.0,52.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.498572,31.286194,121.498923,31.281691,121.504264,31.277168,1,25.7,121.4969439,31.28375822,17,17,2,4,3,4,5,4
2209,16,6153,28032,25,-63,4,6362,30073,22,-69,4,6362.0,29968.0,20.0,-73.0,4.0,6153.0,27912.0,20.0,-73.0,4.0,6362.0,30075.0,20.0,-73.0,4.0,6305.0,17274.0,19.0,-75.0,4.0,1,1.51e+12,18,55.0,52.0,23.0,40.0,54.0,121.50187,31.284054,121.507842,31.28561,121.504264,31.277168,121.501757,31.285306,121.505676,31.279911,121.51148,31.278201,1,33.0,121.504692,31.2833818,25,25,3,3,4,4,4,4
5489,21,4199,29752,23,-67,4,4199,12499,22,-69,4,4199.0,29753.0,19.0,-75.0,4.0,4199.0,18539.0,22.0,-69.0,4.0,4199.0,29742.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,6,1.0,5.0,13.0,12.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,-999.0,-999.0,1,3.2,121.4959541,31.28438458,37,37,3,3,4,3,3,8
703,7,4199,29753,24,-65,4,4199,18468,24,-65,4,4199.0,18467.0,22.0,-69.0,4.0,4199.0,29752.0,25.0,-63.0,4.0,4199.0,18638.0,20.0,-73.0,4.0,4199.0,57629.0,20.0,-73.0,4.0,0,1.52e+12,5,17.0,2.0,6.0,10.0,30.0,121.492659,31.283734,121.497084,31.281895,121.496847,31.283612,121.494757,31.284161,121.492016,31.295198,121.499677,31.279849,1,0.8,121.4968838,31.28226504,46,46,3,3,3,3,4,4
3066,17,6153,28021,31,-51,4,6153,27912,24,-65,4,6153.0,27940.0,27.0,-59.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,6153.0,27903.0,28.0,-57.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,84.0,19.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.494492,31.278723,121.494429,31.278097,1,4.9,121.5101522,31.27946348,3,3,2,3,2,3,3,2
5343,21,4199,29742,23,-67,4,4199,12499,21,-71,4,4199.0,29752.0,25.0,-63.0,4.0,4199.0,29753.0,20.0,-73.0,4.0,4199.0,29712.0,16.0,-81.0,4.0,4199.0,18539.0,17.0,-79.0,4.0,1,1.53e+12,12,1.0,6.0,5.0,15.0,13.0,121.495039,31.296587,121.485106,31.285941,121.494757,31.284161,121.492659,31.283734,121.49169,31.290129,121.499165,31.284763,1,2.6,121.4957242,31.28603711,1,1,3,4,3,4,5,4
5677,22,6153,28033,29,-55,4,6153,27903,15,-83,4,6153.0,28020.0,15.0,-83.0,4.0,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27902.0,14.0,-85.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,1,1.53e+12,21,19.0,25.0,24.0,37.0,38.0,121.497323,31.285173,121.494429,31.278097,121.498923,31.281691,121.495261,31.288196,121.503581,31.28534,121.498646,31.28425,1,5.2,121.4978717,31.28491226,21,21,2,5,5,4,5,4
2245,16,6362,30073,28,-57,4,6153,28032,14,-85,4,6362.0,30075.0,18.0,-77.0,4.0,6362.0,29966.0,19.0,-75.0,4.0,6362.0,29968.0,15.0,-83.0,4.0,6362.0,29967.0,15.0,-83.0,4.0,1,1.51e+12,55,18.0,40.0,56.0,52.0,47.0,121.507842,31.28561,121.50187,31.284054,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,1,49.2,121.5069249,31.28322902,5,5,2,5,4,4,5,5
729,7,4199,18538,27,-59,4,4199,18468,20,-73,4,4199.0,18467.0,21.0,-71.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,0.0,0.0,19.0,-75.0,4.0,0.0,0.0,19.0,-75.0,4.0,0,1.52e+12,29,17.0,2.0,16.0,-999.0,-999.0,121.502463,31.284142,121.497084,31.281895,121.496847,31.283612,121.499258,31.288113,-999.0,-999.0,-999.0,-999.0,1,0.8,121.4968838,31.28226504,46,46,2,4,4,4,4,4
3232,17,6153,27913,28,-57,4,6362,30075,21,-71,4,6362.0,29968.0,22.0,-69.0,4.0,6153.0,28021.0,25.0,-63.0,4.0,6153.0,27903.0,22.0,-69.0,4.0,6153.0,28032.0,21.0,-71.0,4.0,0,1.52e+12,38,40.0,52.0,22.0,19.0,18.0,121.498646,31.28425,121.505676,31.279911,121.504264,31.277168,121.499699,31.276899,121.494429,31.278097,121.50187,31.284054,1,4.9,121.5101522,31.27946348,3,3,2,4,3,3,3,4
5593,22,6153,28033,27,-59,4,6153,27903,24,-65,4,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27902.0,27.0,-59.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28020.0,23.0,-67.0,4.0,1,1.53e+12,21,19.0,22.0,37.0,38.0,25.0,121.497323,31.285173,121.494429,31.278097,121.499699,31.276899,121.503581,31.28534,121.498646,31.28425,121.498923,31.281691,1,40.8,121.497287,31.28411718,17,17,2,3,4,2,3,3
4264,18,6153,27911,25,-63,4,6153,28020,19,-75,4,6153.0,27902.0,18.0,-77.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,1,1.53e+12,43,25.0,37.0,19.0,38.0,21.0,121.498572,31.286194,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,1,8.8,121.4962393,31.28674408,23,23,3,4,4,4,4,4
5919,22,6153,27912,28,-57,4,6153,27903,19,-75,4,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,1,1.53e+12,23,19.0,24.0,43.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.495261,31.288196,121.498572,31.286194,121.50187,31.284054,121.499699,31.276899,1,13.6,121.4999152,31.28502412,28,28,2,4,4,4,2,4
951,7,4199,29742,27,-59,4,4199,29741,22,-69,4,4199.0,12499.0,27.0,-59.0,4.0,4199.0,18638.0,20.0,-73.0,4.0,4199.0,29743.0,26.0,-61.0,4.0,0.0,0.0,20.0,-73.0,4.0,0,1.52e+12,12,14.0,1.0,10.0,27.0,-999.0,121.495039,31.296587,121.495055,31.288492,121.485106,31.285941,121.492016,31.295198,121.493918,31.287768,-999.0,-999.0,1,0.8,121.4968838,31.28226504,46,46,2,3,2,4,3,4
4290,18,6153,27902,21,-71,4,6153,28020,18,-77,4,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27913.0,12.0,-89.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27911.0,16.0,-81.0,4.0,1,1.53e+12,37,25.0,19.0,38.0,24.0,43.0,121.503581,31.28534,121.498923,31.281691,121.494429,31.278097,121.498646,31.28425,121.495261,31.288196,121.498572,31.286194,1,46.1,121.4960487,31.28635532,1,1,4,4,5,5,4,5
6027,22,6153,27912,27,-59,4,6153,27903,16,-81,4,6153.0,27911.0,18.0,-77.0,4.0,6153.0,28032.0,23.0,-67.0,4.0,6153.0,27913.0,15.0,-83.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,1,1.53e+12,23,19.0,43.0,18.0,38.0,37.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.50187,31.284054,121.498646,31.28425,121.503581,31.28534,1,44.5,121.5016115,31.28457305,58,58,2,5,4,3,5,5
