,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
7721,25,6188,41124,28,-57,4,6188,41092,24,-65,4,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41123.0,23.0,-67.0,4.0,6188.0,41148.0,22.0,-69.0,4.0,6188.0,41122.0,25.0,-63.0,4.0,1,1511175202183,26,25.0,23.0,27.0,28.0,29.0,121.212407,31.282261,121.217871,31.2808,121.214295,31.280418,121.218509,31.286137,121.218285,31.288788,121.216448,31.2893,0,76.4,121.21040379,31.28785268,54,54,2,3,3,3,3,3
8032,26,6188,41092,29,-55,4,6188,41124,31,-51,4,6188.0,41148.0,25.0,-63.0,4.0,6188.0,41122.0,20.0,-73.0,4.0,6188.0,41149.0,24.0,-65.0,4.0,6188.0,41123.0,20.0,-73.0,4.0,1,1511268039770,25,26.0,28.0,29.0,23.0,27.0,121.217871,31.2808,121.212407,31.282261,121.218285,31.288788,121.216448,31.2893,121.214295,31.280418,121.218509,31.286137,1,33.9,121.21113756,31.28861014,54,54,2,2,3,4,3,4
11207,49,5198,42518,24,-65,4,5198,42517,17,-79,4,5198.0,49989.0,16.0,-81.0,4.0,5198.0,1188.0,20.0,-73.0,4.0,5198.0,56688.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,0,1523873884820,139,141.0,145.0,113.0,140.0,-999.0,121.218148,31.288526,121.218883,31.292806,121.217371,31.291607,121.214195,31.288478,121.22677,31.297156,-999.0,-999.0,0,64.8,121.21067796,31.28781618,54,93,3,4,5,4,4,5
9712,35,5198,42519,31,-51,4,5198,42517,19,-75,4,5198.0,43858.0,14.0,-85.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523512649037,143,141.0,152.0,139.0,-999.0,-999.0,121.217792,31.288293,121.218883,31.292806,121.217796,31.28377,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,1,21.6,121.20590965,31.28932349,75,75,2,4,5,4,8,8
8325,27,6188,41148,30,-53,4,6188,41092,26,-61,4,6188.0,26051.0,24.0,-65.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,6182.0,41503.0,24.0,-65.0,4.0,6188.0,41091.0,20.0,-73.0,4.0,0,1512004274254,28,25.0,1.0,29.0,33.0,80.0,121.218285,31.288788,121.217871,31.2808,121.211928,31.288649,121.216448,31.2893,121.220505,31.290893,121.211384,31.291563,1,23.6,121.21244898,31.29022022,62,53,2,3,3,2,3,4
5209,16,6188,26050,21,-71,4,6188,41154,19,-75,4,0.0,0.0,23.0,-67.0,4.0,0.0,0.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525488006,7,51.0,-999.0,-999.0,-999.0,-999.0,121.211928,31.288649,121.217258,31.277603,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,17.9,121.2151442,31.28617069,101,101,4,4,3,3,8,8
2847,13,6188,26050,16,-81,4,6188,27378,14,-85,4,6188.0,27377.0,15.0,-83.0,4.0,6188.0,26051.0,17.0,-79.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6182.0,41139.0,14.0,-85.0,4.0,2,1509265070548,7,3.0,8.0,1.0,5.0,6.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.223131,31.287758,1,25.4,121.213998,31.28931172,40,40,5,5,5,4,5,5
11841,56,5198,42507,24,-65,4,5198,42509,19,-75,4,5198.0,42508.0,15.0,-83.0,4.0,5198.0,56688.0,11.0,-91.0,3.0,5198.0,42518.0,20.0,-73.0,4.0,5198.0,42519.0,17.0,-79.0,4.0,1,1524045015522,142,148.0,146.0,140.0,139.0,143.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.22677,31.297156,121.218148,31.288526,121.217792,31.288293,0,89.2,121.21006312,31.28533802,66,103,3,4,5,6,4,4
10172,39,5198,42517,19,-75,4,5198,49989,14,-85,4,5198.0,42519.0,16.0,-81.0,4.0,5198.0,42518.0,14.0,-85.0,4.0,5198.0,51498.0,15.0,-83.0,4.0,5198.0,56688.0,12.0,-89.0,4.0,2,1523514013491,141,145.0,143.0,139.0,162.0,140.0,121.218883,31.292806,121.217371,31.291607,121.217792,31.288293,121.218148,31.288526,121.204431,31.292257,121.22677,31.297156,0,66.2,121.20501441,31.29062665,22,83,4,5,5,5,5,5
1467,10,6188,26051,31,-51,4,6188,27394,22,-69,4,6188.0,27378.0,21.0,-71.0,4.0,6188.0,27377.0,21.0,-71.0,4.0,6188.0,26049.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509179094856,1,5.0,3.0,8.0,10.0,-999.0,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,-999.0,-999.0,1,31.4,121.2112582,31.28847235,54,54,2,3,4,4,4,5
5002,16,6188,27378,21,-71,4,6188,41127,16,-81,4,6188.0,26051.0,17.0,-79.0,4.0,0.0,0.0,14.0,-85.0,4.0,6151.0,14542.0,15.0,-83.0,4.0,6188.0,27377.0,12.0,-89.0,4.0,1,1509525268326,3,49.0,1.0,-999.0,61.0,8.0,121.208284,31.289647,121.233326,31.274399,121.211928,31.288649,-999.0,-999.0,121.29599,31.276411,121.208284,31.289647,1,37.2,121.21086418,31.28228528,107,13,4,5,4,5,5,5
6155,19,6188,26051,31,-51,4,6188,27378,20,-73,4,6188.0,27377.0,19.0,-75.0,4.0,6188.0,27394.0,23.0,-67.0,4.0,6188.0,26049.0,20.0,-73.0,4.0,6188.0,26050.0,26.0,-61.0,4.0,1,1509940586383,1,3.0,8.0,5.0,10.0,7.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,1,29.8,121.2115101,31.28816057,16,16,2,4,4,3,4,3
5060,16,6188,27378,23,-67,4,6188,26051,13,-87,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,6188.0,41119.0,15.0,-83.0,4.0,1,1509525329867,3,1.0,61.0,8.0,-999.0,98.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,-999.0,-999.0,121.226614,31.273554,0,72.4,121.21375776,31.28182129,28,98,3,5,5,5,5,5
2463,12,6188,25105,17,-79,4,6188,27378,18,-77,4,6188.0,41121.0,20.0,-73.0,4.0,6182.0,41139.0,16.0,-81.0,4.0,6188.0,25089.0,17.0,-79.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509180632896,2,3.0,83.0,6.0,18.0,-999.0,121.211975,31.276588,121.208284,31.289647,121.219802,31.274576,121.223131,31.287758,121.211975,31.276588,-999.0,-999.0,0,94.0,121.20976898,31.28320751,24,114,4,4,4,5,4,5
2330,12,6188,26049,28,-57,4,6188,26051,28,-57,4,6188.0,27393.0,19.0,-75.0,4.0,6188.0,27378.0,22.0,-69.0,4.0,6188.0,27377.0,26.0,-61.0,4.0,6188.0,27394.0,29.0,-55.0,4.0,2,1509180358138,10,1.0,16.0,3.0,8.0,5.0,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,1,32.3,121.21120456,31.2885499,54,54,2,2,4,3,3,2
9641,35,5198,42518,27,-59,4,5198,49989,18,-77,4,5198.0,56688.0,24.0,-65.0,4.0,5198.0,1188.0,17.0,-79.0,4.0,5198.0,49988.0,18.0,-77.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1523512431190,139,145.0,140.0,113.0,147.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.22677,31.297156,121.214195,31.288478,121.228847,31.298519,-999.0,-999.0,1,22.0,121.21091759,31.2885387,54,54,2,4,3,4,4,4
7055,23,6188,41092,25,-63,4,6188,41149,26,-61,4,6188.0,41076.0,16.0,-81.0,4.0,6188.0,41148.0,18.0,-77.0,4.0,6188.0,41093.0,16.0,-81.0,4.0,6188.0,41075.0,14.0,-85.0,4.0,1,1510752812703,25,23.0,22.0,28.0,79.0,68.0,121.217871,31.2808,121.214295,31.280418,121.220772,31.275301,121.218285,31.288788,121.206472,31.284913,121.223293,31.284386,1,12.1,121.20985148,31.28561773,103,103,3,3,5,4,5,5
3740,14,6188,27395,30,-53,4,6188,27379,26,-61,4,6188.0,27378.0,21.0,-71.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6182.0,41235.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509266224464,4,37.0,3.0,16.0,12.0,-999.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,-999.0,-999.0,1,45.0,121.20489819,31.28850125,9,9,2,3,4,3,4,8
11987,58,5198,42518,27,-59,4,5198,49989,19,-75,4,5198.0,49988.0,19.0,-75.0,4.0,5198.0,56688.0,24.0,-65.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1524055788231,139,145.0,147.0,140.0,141.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.22677,31.297156,121.218883,31.292806,-999.0,-999.0,1,16.9,121.21111812,31.28841911,54,54,2,4,4,3,4,8
5338,16,6182,44771,23,-67,4,6188,27394,20,-73,4,6188.0,26049.0,18.0,-77.0,4.0,6188.0,26050.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525624728,21,5.0,10.0,7.0,-999.0,-999.0,121.22292,31.287199,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,-999.0,-999.0,-999.0,-999.0,1,7.4,121.21367453,31.2892465,40,40,3,4,4,4,8,8
12743,63,5198,56688,16,-81,4,5198,42518,10,-93,3,5198.0,49988.0,12.0,-89.0,4.0,5198.0,49989.0,9.0,-95.0,3.0,5198.0,42507.0,8.0,-97.0,3.0,5198.0,17029.0,8.0,-97.0,3.0,0,1524190398638,140,139.0,147.0,145.0,142.0,35.0,121.22677,31.297156,121.218148,31.288526,121.228847,31.298519,121.217371,31.291607,121.221928,31.289447,121.221816,31.293837,1,5.8,121.21373469,31.28827275,61,61,5,6,5,6,6,6
10021,38,5198,42518,31,-51,4,5198,56688,15,-83,4,5198.0,42517.0,17.0,-79.0,4.0,5198.0,43857.0,15.0,-83.0,4.0,5198.0,42519.0,22.0,-69.0,4.0,5198.0,49989.0,14.0,-85.0,4.0,1,1523513646419,139,140.0,141.0,151.0,143.0,145.0,121.218148,31.288526,121.22677,31.297156,121.218883,31.292806,121.2145,31.290457,121.217792,31.288293,121.217371,31.291607,1,36.1,121.20804887,31.28888727,97,97,2,5,4,5,3,5
5031,16,6188,27378,25,-63,4,6188,26051,15,-83,4,6151.0,14542.0,14.0,-85.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,6188.0,41127.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525298968,3,1.0,61.0,8.0,49.0,-999.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,121.233326,31.274399,-999.0,-999.0,1,28.0,121.21220493,31.28180091,86,86,3,5,5,5,5,8
10734,46,5198,42518,17,-79,4,5198,49988,9,-95,3,5198.0,42507.0,13.0,-87.0,4.0,5198.0,49989.0,7.0,-99.0,2.0,0.0,0.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523685997269,139,147.0,142.0,145.0,-999.0,-999.0,121.218148,31.288526,121.228847,31.298519,121.221928,31.289447,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,1,9.0,121.21314608,31.28749067,133,133,4,6,5,6,6,8
6551,21,6182,44772,22,-69,4,6188,41075,17,-79,4,6182.0,44771.0,20.0,-73.0,4.0,6188.0,41102.0,15.0,-83.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312246622,41,68.0,21.0,60.0,8.0,-999.0,121.222617,31.290824,121.223293,31.284386,121.22292,31.287199,121.221804,31.280844,121.208284,31.289647,-999.0,-999.0,1,15.8,121.21699513,31.29025866,72,72,3,4,4,5,5,8
7665,25,6188,41148,29,-55,4,6188,41092,26,-61,4,6188.0,41149.0,20.0,-73.0,4.0,6188.0,41122.0,29.0,-55.0,4.0,6182.0,41607.0,20.0,-73.0,4.0,6188.0,22673.0,19.0,-75.0,4.0,1,1511175142307,28,25.0,23.0,29.0,69.0,32.0,121.218285,31.288788,121.217871,31.2808,121.214295,31.280418,121.216448,31.2893,121.218675,31.293412,121.213001,31.289531,1,22.5,121.21167707,31.28941633,12,12,2,3,4,2,4,4
12622,63,5198,56688,15,-83,4,5198,42518,6,-101,2,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190027674,140,139.0,-999.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,7,8,8,8,8
4187,14,6188,25105,22,-69,4,6182,41139,16,-81,4,6188.0,25763.0,15.0,-83.0,4.0,6188.0,27378.0,16.0,-81.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1509266698996,2,6.0,73.0,3.0,5.0,-999.0,121.211975,31.276588,121.223131,31.287758,121.218483,31.276604,121.208284,31.289647,121.208105,31.289402,-999.0,-999.0,1,36.8,121.21420409,31.28319128,2,2,3,5,5,5,5,5
11510,50,5198,49988,22,-69,4,5198,56687,10,-93,3,5198.0,49989.0,14.0,-85.0,4.0,0.0,0.0,11.0,-91.0,3.0,5198.0,56688.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523882679449,147,153.0,145.0,-999.0,140.0,-999.0,121.228847,31.298519,121.21968,31.299609,121.217371,31.291607,-999.0,-999.0,121.22677,31.297156,-999.0,-999.0,1,43.7,121.2144219,31.29158508,30,30,3,6,5,6,4,8
10415,42,5198,42517,20,-73,4,5198,42518,14,-85,4,5198.0,49989.0,15.0,-83.0,4.0,5198.0,42519.0,16.0,-81.0,4.0,5198.0,51498.0,17.0,-79.0,4.0,5198.0,43857.0,18.0,-77.0,4.0,1,1523514987740,141,139.0,145.0,143.0,162.0,151.0,121.218883,31.292806,121.218148,31.288526,121.217371,31.291607,121.217792,31.288293,121.204431,31.292257,121.2145,31.290457,1,24.5,121.20632793,31.29029604,104,104,4,5,5,5,4,4
5210,16,6188,26050,21,-71,4,6188,41154,19,-75,4,0.0,0.0,23.0,-67.0,4.0,0.0,0.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525489077,7,51.0,-999.0,-999.0,-999.0,-999.0,121.211928,31.288649,121.217258,31.277603,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,15.0,121.21496596,31.28622105,101,101,4,4,3,3,8,8
7237,23,6188,41092,27,-59,4,6188,41148,30,-53,4,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41124.0,26.0,-61.0,4.0,6182.0,41503.0,22.0,-69.0,4.0,6188.0,41091.0,21.0,-71.0,4.0,1,1510753006328,25,28.0,23.0,26.0,33.0,80.0,121.217871,31.2808,121.218285,31.288788,121.214295,31.280418,121.212407,31.282261,121.220505,31.290893,121.211384,31.291563,1,28.1,121.21281969,31.29114696,48,48,2,2,3,3,3,4
2068,11,5198,25312,23,-67,4,5198,49663,12,-89,4,5198.0,16058.0,19.0,-75.0,4.0,5198.0,16059.0,16.0,-81.0,4.0,5198.0,16519.0,16.0,-81.0,4.0,5198.0,16239.0,13.0,-87.0,4.0,1,1509180707099,39,56.0,31.0,36.0,70.0,108.0,121.217402,31.281802,121.221488,31.282112,121.220639,31.281873,121.209767,31.284987,121.21814,31.304538,121.218191,31.269995,1,3.1,121.20900759,31.28397779,46,46,3,5,4,5,5,5
13153,68,5198,42507,24,-65,4,5198,42509,20,-73,4,5198.0,42508.0,15.0,-83.0,4.0,5198.0,44572.0,13.0,-87.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,5198.0,42519.0,13.0,-87.0,4.0,1,1524301641756,142,148.0,146.0,144.0,139.0,143.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.228681,31.256506,121.218148,31.288526,121.217792,31.288293,1,32.6,121.20962536,31.28442832,66,66,3,4,5,5,4,5
4557,16,6188,27394,28,-57,4,6188,27395,17,-79,4,6188.0,27393.0,20.0,-73.0,4.0,6182.0,41514.0,11.0,-91.0,3.0,6188.0,41094.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509524597209,5,4.0,16.0,91.0,24.0,-999.0,121.208105,31.289402,121.208105,31.289402,121.208105,31.289402,121.221974,31.309473,121.218479,31.276852,-999.0,-999.0,1,37.2,121.21193471,31.28955933,12,12,2,4,4,6,6,8
12704,63,5198,56688,15,-83,4,5198,42518,3,-107,1,5198.0,56689.0,5.0,-103.0,2.0,5198.0,49989.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190279212,140,139.0,137.0,145.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.211317,31.291577,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,7,7,7,8,8
9551,34,5198,56688,26,-61,4,5198,49989,19,-75,4,5198.0,49988.0,20.0,-73.0,4.0,5198.0,42518.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523512135152,140,145.0,147.0,139.0,-999.0,-999.0,121.22677,31.297156,121.217371,31.291607,121.228847,31.298519,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,1,31.0,121.21268582,31.29064872,62,48,3,4,4,4,8,8
8745,27,5198,20608,14,-85,4,5198,16237,10,-93,3,5198.0,23603.0,10.0,-93.0,3.0,0.0,0.0,8.0,-97.0,3.0,5198.0,47653.0,8.0,-97.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512005147775,34,58.0,78.0,-999.0,107.0,-999.0,121.221072,31.257603,121.223069,31.282024,121.246283,31.296038,-999.0,-999.0,121.252905,31.249036,-999.0,-999.0,1,20.2,121.21062455,31.28443197,27,27,5,6,6,6,6,8
6341,20,6188,41146,15,-83,4,6188,27377,19,-75,4,6182.0,44757.0,17.0,-79.0,4.0,6188.0,26051.0,26.0,-61.0,4.0,0.0,0.0,13.0,-87.0,4.0,0.0,0.0,13.0,-87.0,4.0,2,1510136328245,9,8.0,44.0,1.0,-999.0,-999.0,121.209638,31.285875,121.208284,31.289647,121.213913,31.291614,121.211928,31.288649,-999.0,-999.0,-999.0,-999.0,0,58.8,121.21440207,31.29144253,120,120,5,4,4,3,5,5
328,4,6188,26051,24,-65,4,6188,27394,22,-69,4,6188.0,27393.0,22.0,-69.0,4.0,6188.0,26049.0,23.0,-67.0,4.0,6188.0,27378.0,18.0,-77.0,4.0,6188.0,27377.0,23.0,-67.0,4.0,1,1508314788113,1,5.0,16.0,10.0,3.0,8.0,121.211928,31.288649,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,0,93.1,121.21319304,31.29165764,48,3,3,3,3,3,4,3
13362,71,5198,42507,24,-65,4,5198,42508,16,-81,4,5198.0,42509.0,22.0,-69.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,5198.0,42519.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524386850800,142,146.0,148.0,139.0,143.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.223001,31.284943,121.218148,31.288526,121.217792,31.288293,-999.0,-999.0,1,9.8,121.20822284,31.28826266,14,14,3,5,3,4,5,8
9931,37,5198,56689,21,-71,4,5198,42507,16,-81,4,5198.0,42517.0,18.0,-77.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,43858.0,15.0,-83.0,4.0,5198.0,42519.0,31.0,-51.0,4.0,1,1523513362109,137,142.0,141.0,139.0,152.0,143.0,121.211317,31.291577,121.221928,31.289447,121.218883,31.292806,121.218148,31.288526,121.217796,31.28377,121.217792,31.288293,1,36.2,121.20632755,31.28926942,11,11,4,5,4,4,5,2
3859,14,6188,27393,26,-61,4,6188,27379,18,-77,4,6188.0,27395.0,17.0,-79.0,4.0,6182.0,41233.0,19.0,-75.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,27377.0,21.0,-71.0,4.0,1,1509266350946,16,37.0,4.0,11.0,5.0,8.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.217245,31.291334,121.208105,31.289402,121.208284,31.289647,1,26.3,121.20886969,31.29141538,119,119,3,4,4,4,5,4
3138,13,6182,41233,24,-65,4,6182,44757,18,-77,4,6188.0,27393.0,21.0,-71.0,4.0,6188.0,27377.0,21.0,-71.0,4.0,0.0,0.0,19.0,-75.0,4.0,0.0,0.0,16.0,-81.0,4.0,2,1509265379148,11,44.0,16.0,8.0,-999.0,-999.0,121.217245,31.291334,121.213913,31.291614,121.208105,31.289402,121.208284,31.289647,-999.0,-999.0,-999.0,-999.0,1,25.6,121.21017006,31.29312117,35,35,3,4,4,4,4,5
5056,16,6188,27378,23,-67,4,6188,26051,14,-85,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,0.0,0.0,14.0,-85.0,4.0,6188.0,41119.0,15.0,-83.0,4.0,1,1509525325810,3,1.0,61.0,8.0,-999.0,98.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,-999.0,-999.0,121.226614,31.273554,0,52.2,121.21354526,31.28182498,28,98,3,5,5,5,5,5
13038,66,5198,56688,27,-59,4,5198,49989,21,-71,4,5198.0,49988.0,25.0,-63.0,4.0,5198.0,42518.0,20.0,-73.0,4.0,0.0,0.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1524227957128,140,145.0,147.0,139.0,-999.0,-999.0,121.22677,31.297156,121.217371,31.291607,121.228847,31.298519,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,0,61.8,121.21294136,31.29143535,48,48,2,4,3,4,4,8
2025,11,5198,25312,31,-51,4,5198,49663,17,-79,4,5198.0,16237.0,14.0,-85.0,4.0,5198.0,36811.0,16.0,-81.0,4.0,5198.0,16058.0,20.0,-73.0,4.0,5198.0,25311.0,14.0,-85.0,4.0,1,1509180574770,39,56.0,58.0,42.0,31.0,86.0,121.217402,31.281802,121.221488,31.282112,121.223069,31.282024,121.210909,31.27847,121.220639,31.281873,121.220183,31.278542,1,10.8,121.2119617,31.28205594,86,86,2,4,5,5,4,5
3984,14,6188,26051,31,-51,4,6188,27378,20,-73,4,6188.0,27377.0,22.0,-69.0,4.0,6188.0,26049.0,23.0,-67.0,4.0,6188.0,26050.0,20.0,-73.0,4.0,6188.0,27394.0,28.0,-57.0,4.0,1,1509266483380,1,3.0,8.0,10.0,7.0,5.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,1,36.9,121.21144452,31.28819877,16,16,2,4,3,3,4,2
12901,65,5198,56688,16,-81,4,5198,42518,12,-89,4,5198.0,49988.0,10.0,-93.0,3.0,5198.0,49989.0,9.0,-95.0,3.0,5198.0,56689.0,10.0,-93.0,3.0,5198.0,17029.0,10.0,-93.0,3.0,1,1524218233671,140,139.0,147.0,145.0,137.0,35.0,121.22677,31.297156,121.218148,31.288526,121.228847,31.298519,121.217371,31.291607,121.211317,31.291577,121.221816,31.293837,0,222.5,121.2132336,31.28733821,40,133,5,5,6,6,6,6
7148,23,6188,41124,31,-51,4,6188,41148,24,-65,4,6188.0,41092.0,28.0,-57.0,4.0,6188.0,41122.0,23.0,-67.0,4.0,6188.0,41149.0,23.0,-67.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510752911524,26,28.0,25.0,29.0,23.0,-999.0,121.212407,31.282261,121.218285,31.288788,121.217871,31.2808,121.216448,31.2893,121.214295,31.280418,-999.0,-999.0,1,45.6,121.21063069,31.28805072,54,54,2,3,2,3,3,8
2606,13,6188,27378,24,-65,4,6188,26051,13,-87,4,0.0,0.0,14.0,-85.0,4.0,6188.0,27394.0,17.0,-79.0,4.0,6188.0,25105.0,15.0,-83.0,4.0,6188.0,25763.0,13.0,-87.0,4.0,2,1509264814870,3,1.0,-999.0,5.0,2.0,73.0,121.208284,31.289647,121.211928,31.288649,-999.0,-999.0,121.208105,31.289402,121.211975,31.276588,121.218483,31.276604,1,17.1,121.21180398,31.2819204,86,86,3,5,5,4,5,5
8529,27,6188,22673,15,-83,4,6188,41152,3,-107,1,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512004698477,32,55.0,-999.0,-999.0,-999.0,-999.0,121.213001,31.289531,121.215012,31.286106,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,35.8,121.21309529,31.28910409,99,99,5,7,8,8,8,8
13069,67,5198,56688,17,-79,4,5198,49989,10,-93,3,5198.0,49988.0,9.0,-95.0,3.0,5198.0,42518.0,10.0,-93.0,3.0,5198.0,56689.0,10.0,-93.0,3.0,5198.0,42507.0,8.0,-97.0,3.0,1,1524289166440,140,145.0,147.0,139.0,137.0,142.0,121.22677,31.297156,121.217371,31.291607,121.228847,31.298519,121.218148,31.288526,121.211317,31.291577,121.221928,31.289447,0,55.2,121.21359436,31.28844341,95,61,4,6,6,6,6,6
6622,21,6182,41503,18,-77,4,6188,26051,25,-63,4,0.0,0.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312322080,33,1.0,-999.0,-999.0,-999.0,-999.0,121.220505,31.290893,121.211928,31.288649,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,35.2,121.2143324,31.29060676,120,120,4,3,4,8,8,8
