,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
2123,16,6153,28032,30,-53,4,6153,27903,18,-77,4,6153.0,28021.0,20.0,-73.0,4.0,6153.0,27912.0,31.0,-51.0,4.0,6362.0,30073.0,22.0,-69.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,1,1.51e+12,18,19.0,22.0,23.0,55.0,21.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.507842,31.28561,121.497323,31.285173,1,41.7,121.5015996,31.28467515,44,44,2,4,4,2,3,4
407,3,4199,29752,27,-59,4,4199,12499,20,-73,4,4199.0,29751.0,21.0,-71.0,4.0,4199.0,18467.0,26.0,-61.0,4.0,4199.0,29753.0,30.0,-53.0,4.0,4199.0,18639.0,24.0,-65.0,4.0,1,1.52e+12,6,1.0,9.0,2.0,5.0,4.0,121.494757,31.284161,121.485106,31.285941,121.49346,31.285513,121.496847,31.283612,121.492659,31.283734,121.490939,31.28661,1,28.1,121.4946205,31.28446264,29,29,2,4,4,3,2,3
4656,19,6153,27913,23,-67,4,6153,28033,29,-55,4,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27911.0,22.0,-69.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,0,1.53e+12,38,21.0,37.0,43.0,24.0,19.0,121.498646,31.28425,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,1,21.1,121.4981224,31.28486545,21,21,3,2,5,3,4,5
4253,18,6153,28031,23,-67,4,6153,28020,18,-77,4,6153.0,27902.0,19.0,-75.0,4.0,6153.0,27903.0,18.0,-77.0,4.0,6153.0,27913.0,15.0,-83.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,1,1.53e+12,24,25.0,37.0,19.0,38.0,43.0,121.495261,31.288196,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498572,31.286194,1,17.2,121.4963325,31.28679989,23,23,3,4,4,4,5,4
2748,17,6305,17144,25,-63,4,6362,29967,14,-85,4,6362.0,29968.0,19.0,-75.0,4.0,6305.0,17274.0,21.0,-71.0,4.0,0.0,0.0,14.0,-85.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,57,47.0,52.0,54.0,-999.0,-999.0,121.505035,31.283008,121.511947,31.281646,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,-999.0,-999.0,1,4.9,121.5101522,31.27946348,3,3,3,5,4,4,5,1
1962,16,6153,28020,31,-51,4,6153,27902,26,-61,4,6153.0,28021.0,23.0,-67.0,4.0,6153.0,28033.0,24.0,-65.0,4.0,6153.0,27903.0,25.0,-63.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,1,1.51e+12,25,37.0,22.0,21.0,19.0,38.0,121.498923,31.281691,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,1,17.5,121.4961428,31.28313685,2,2,2,3,3,3,3,3
506,6,4199,29742,31,-51,4,4199,18638,21,-71,4,4199.0,12499.0,28.0,-57.0,4.0,4199.0,29743.0,24.0,-65.0,4.0,4199.0,29741.0,20.0,-73.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,12,10.0,1.0,27.0,14.0,-999.0,121.495039,31.296587,121.492016,31.295198,121.485106,31.285941,121.493918,31.287768,121.495055,31.288492,-999.0,-999.0,1,25.9,121.4943344,31.28672782,53,53,2,4,2,3,4,1
5021,20,6153,27905,23,-67,4,6153,27913,18,-77,4,6153.0,28031.0,16.0,-81.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,6153.0,27906.0,20.0,-73.0,4.0,6153.0,28023.0,23.0,-67.0,4.0,1,1.53e+12,87,38.0,24.0,21.0,97.0,96.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.488618,31.271651,121.496873,31.284712,1,29.3,121.4946484,31.28497479,26,26,3,4,5,4,4,3
3836,18,6153,28031,22,-69,4,6362,29949,22,-69,4,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27912.0,17.0,-79.0,4.0,6153.0,27913.0,12.0,-89.0,4.0,1,1.53e+12,24,20.0,19.0,37.0,23.0,38.0,121.495261,31.288196,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,1,29.6,121.4998631,31.28725823,55,55,3,3,5,5,4,5
6013,22,6153,27912,29,-55,4,6153,27903,17,-79,4,6153.0,27911.0,18.0,-77.0,4.0,6362.0,30073.0,14.0,-85.0,4.0,6153.0,28032.0,25.0,-63.0,4.0,6153.0,28021.0,14.0,-85.0,4.0,1,1.53e+12,23,19.0,43.0,55.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.507842,31.28561,121.50187,31.284054,121.499699,31.276899,1,33.0,121.5014327,31.28464245,58,58,2,4,4,5,3,5
2153,16,6153,28032,29,-55,4,6153,27903,23,-67,4,6153.0,28021.0,19.0,-75.0,4.0,6362.0,30073.0,20.0,-73.0,4.0,6362.0,30071.0,19.0,-75.0,4.0,6362.0,29966.0,18.0,-77.0,4.0,1,1.51e+12,18,19.0,22.0,55.0,64.0,56.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.507842,31.28561,121.503121,31.288529,121.507277,31.283308,1,39.6,121.5018019,31.28441244,49,49,2,3,4,4,4,4
4430,18,6153,28033,22,-69,4,6153,28031,21,-71,4,6153.0,27911.0,18.0,-77.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28024.0,14.0,-85.0,4.0,1,1.53e+12,21,24.0,43.0,37.0,38.0,89.0,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.503581,31.28534,121.498646,31.28425,121.494823,31.285815,1,39.9,121.495308,31.28519129,26,26,3,4,4,5,3,5
3039,17,6153,28021,29,-55,4,6153,27903,30,-53,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,27912.0,23.0,-67.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,0,1.52e+12,22,19.0,38.0,23.0,58.0,37.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.501757,31.285306,121.497584,31.27897,121.503581,31.28534,1,4.9,121.5101522,31.27946348,3,3,2,2,3,3,3,3
4557,19,6153,27903,21,-71,4,6153,28021,20,-73,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,6153.0,28032.0,20.0,-73.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,0,1.53e+12,19,22.0,38.0,25.0,18.0,37.0,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,0,55.5,121.4994729,31.28432411,41,41,4,4,4,4,4,4
4623,19,6153,27913,22,-69,4,6153,28021,15,-83,4,6153.0,28033.0,21.0,-71.0,4.0,6153.0,27902.0,18.0,-77.0,4.0,6153.0,27911.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1.53e+12,38,22.0,21.0,37.0,43.0,-999.0,121.498646,31.28425,121.499699,31.276899,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,-999.0,-999.0,0,60.2,121.4985061,31.28473643,20,21,3,5,4,4,4,8
3653,18,6153,27912,23,-67,4,6153,28032,19,-75,4,6362.0,30073.0,13.0,-87.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27902.0,14.0,-85.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,19.0,37.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,1,35.2,121.50217,31.28650299,15,15,3,4,5,5,5,5
3081,17,6153,28021,31,-51,4,6153,27912,25,-63,4,6153.0,27940.0,29.0,-55.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27903.0,29.0,-55.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,19.0,18.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.494429,31.278097,121.50187,31.284054,1,4.9,121.5101522,31.27946348,3,3,2,3,2,3,2,3
4034,18,6153,27911,16,-81,4,6362,30071,12,-89,4,6153.0,28031.0,22.0,-69.0,4.0,6185.0,28209.0,8.0,-97.0,3.0,0.0,0.0,11.0,-91.0,3.0,6153.0,27913.0,8.0,-97.0,3.0,1,1.53e+12,43,64.0,24.0,45.0,-999.0,38.0,121.498572,31.286194,121.503121,31.288529,121.495261,31.288196,121.487916,31.287798,-999.0,-999.0,121.498646,31.28425,1,22.1,121.4979621,31.28827365,9,9,5,5,3,6,6,6
4397,18,6153,27902,18,-77,4,6153,28020,14,-85,4,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,1,1.53e+12,37,25.0,38.0,21.0,19.0,24.0,121.503581,31.28534,121.498923,31.281691,121.498646,31.28425,121.497323,31.285173,121.494429,31.278097,121.495261,31.288196,1,46.3,121.4954942,31.28544672,50,50,4,5,4,3,5,4
578,7,4199,29753,27,-59,4,4199,29752,20,-73,4,4199.0,18468.0,21.0,-71.0,4.0,4199.0,18469.0,22.0,-69.0,4.0,4199.0,18467.0,31.0,-51.0,4.0,4199.0,12499.0,17.0,-79.0,4.0,0,1.52e+12,5,6.0,17.0,11.0,2.0,1.0,121.492659,31.283734,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,121.496847,31.283612,121.485106,31.285941,1,1.4,121.4968742,31.28228191,46,46,2,4,4,3,2,4
4428,18,6153,28033,22,-69,4,6153,28031,21,-71,4,6153.0,27911.0,19.0,-75.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28024.0,14.0,-85.0,4.0,1,1.53e+12,21,24.0,43.0,37.0,38.0,89.0,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.503581,31.28534,121.498646,31.28425,121.494823,31.285815,1,40.3,121.4953068,31.2851979,26,26,3,4,4,5,3,5
6000,22,6153,27912,29,-55,4,6153,27903,17,-79,4,6153.0,27911.0,18.0,-77.0,4.0,6362.0,30073.0,15.0,-83.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,6153.0,28021.0,15.0,-83.0,4.0,1,1.53e+12,23,19.0,43.0,55.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.507842,31.28561,121.50187,31.284054,121.499699,31.276899,1,16.8,121.5013385,31.2847173,44,44,2,4,4,5,3,5
4117,18,6153,27930,14,-85,4,6153,28028,15,-83,4,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27903.0,12.0,-89.0,4.0,6153.0,28055.0,12.0,-89.0,4.0,6153.0,28020.0,13.0,-87.0,4.0,1,1.53e+12,42,93.0,37.0,19.0,92.0,25.0,121.494086,31.282709,121.496234,31.288351,121.503581,31.28534,121.494429,31.278097,121.492476,31.281395,121.498923,31.281691,1,13.3,121.4972968,31.2877979,0,0,5,5,5,5,5,5
3678,18,6153,27912,19,-75,4,6153,28032,17,-79,4,6362.0,29949.0,17.0,-79.0,4.0,6362.0,30071.0,12.0,-89.0,4.0,6153.0,28031.0,15.0,-83.0,4.0,6153.0,28021.0,14.0,-85.0,4.0,1,1.53e+12,23,18.0,20.0,64.0,24.0,22.0,121.501757,31.285306,121.50187,31.284054,121.508039,31.286935,121.503121,31.288529,121.495261,31.288196,121.499699,31.276899,1,6.8,121.5018608,31.28676868,15,15,4,4,4,5,5,5
428,4,4199,18539,26,-61,4,4199,29742,24,-65,4,4199.0,18537.0,22.0,-69.0,4.0,4199.0,29752.0,23.0,-67.0,4.0,4199.0,29753.0,23.0,-67.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,13,12.0,26.0,6.0,5.0,-999.0,121.499165,31.284763,121.495039,31.296587,121.499263,31.287606,121.494757,31.284161,121.492659,31.283734,-999.0,-999.0,0,67.2,121.4974296,31.28646519,14,14,3,3,3,3,3,1
3189,17,6153,27913,28,-57,4,6153,28033,25,-63,4,6153.0,28032.0,27.0,-59.0,4.0,6153.0,27940.0,23.0,-67.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,6362.0,29968.0,23.0,-67.0,4.0,0,1.52e+12,38,21.0,18.0,58.0,22.0,52.0,121.498646,31.28425,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.499699,31.276899,121.504264,31.277168,1,4.9,121.5101522,31.27946348,3,3,2,3,2,3,3,3
249,0,4199,29753,26,-61,4,4199,18467,31,-51,4,4199.0,18469.0,19.0,-75.0,4.0,4199.0,12499.0,18.0,-77.0,4.0,4199.0,29752.0,25.0,-63.0,4.0,4199.0,18619.0,17.0,-79.0,4.0,1,1.52e+12,5,2.0,11.0,1.0,6.0,16.0,121.492659,31.283734,121.496847,31.283612,121.496153,31.281763,121.485106,31.285941,121.494757,31.284161,121.499258,31.288113,1,40.7,121.49449,31.2834862,59,59,3,2,4,4,3,4
4502,19,6153,28032,25,-63,4,6153,27912,20,-73,4,6153.0,27903.0,22.0,-69.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,27913.0,16.0,-81.0,4.0,6362.0,30075.0,19.0,-75.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,38.0,40.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.505676,31.279911,1,7.2,121.5001956,31.28412609,13,13,3,4,3,4,5,4
6188,22,6153,28032,31,-51,4,6362,30088,22,-69,4,6153.0,27912.0,31.0,-51.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,6362.0,29949.0,21.0,-71.0,4.0,1,1.53e+12,18,102.0,23.0,38.0,21.0,20.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.498646,31.28425,121.497323,31.285173,121.508039,31.286935,1,3.3,121.5030086,31.28369429,35,35,2,3,2,4,4,4
2665,17,6305,17274,31,-51,4,6305,17144,30,-53,4,6362.0,29967.0,18.0,-77.0,4.0,6305.0,17145.0,14.0,-85.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6305.0,17146.0,13.0,-87.0,4.0,0,1.52e+12,54,57.0,47.0,76.0,52.0,74.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.505542,31.273821,1,4.9,121.5101522,31.27946348,3,3,2,2,4,5,4,5
3287,17,6153,28021,31,-51,4,6153,28032,20,-73,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,0,1.52e+12,22,18.0,21.0,19.0,38.0,37.0,121.499699,31.276899,121.50187,31.284054,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,1,4.9,121.5101522,31.27946348,3,3,2,4,3,3,3,3
5179,20,6185,28271,18,-77,4,6153,28033,15,-83,4,6185.0,28150.0,17.0,-79.0,4.0,6153.0,28024.0,14.0,-85.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,6185.0,28152.0,17.0,-79.0,4.0,1,1.53e+12,98,21.0,99.0,89.0,24.0,95.0,121.492339,31.286412,121.497323,31.285173,121.497536,31.288448,121.494823,31.285815,121.495261,31.288196,121.495932,31.289067,1,43.8,121.4944012,31.28643106,11,11,4,5,4,5,4,4
5377,21,4199,29752,26,-61,4,4199,12499,25,-63,4,4199.0,29753.0,21.0,-71.0,4.0,4199.0,29742.0,23.0,-67.0,4.0,4199.0,29751.0,20.0,-73.0,4.0,4199.0,18539.0,19.0,-75.0,4.0,1,1.53e+12,6,1.0,5.0,12.0,9.0,13.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.495039,31.296587,121.49346,31.285513,121.499165,31.284763,1,45.3,121.4954828,31.28570015,1,1,3,3,4,3,4,4
5364,21,4199,29752,28,-57,4,4199,12499,26,-61,4,4199.0,29753.0,22.0,-69.0,4.0,4199.0,29742.0,24.0,-65.0,4.0,0.0,0.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,6,1.0,5.0,12.0,-999.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.495039,31.296587,-999.0,-999.0,-999.0,-999.0,1,8.5,121.4956892,31.28598325,1,1,2,3,3,3,4,8
2659,17,6305,17274,30,-53,4,6305,17144,29,-55,4,6362.0,29967.0,18.0,-77.0,4.0,6305.0,17145.0,14.0,-85.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6305.0,17146.0,12.0,-89.0,4.0,0,1.52e+12,54,57.0,47.0,76.0,52.0,74.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.505542,31.273821,1,4.9,121.5101522,31.27946348,3,3,2,2,4,5,4,5
4552,19,6153,27903,24,-65,4,6153,28021,20,-73,4,6153.0,27913.0,16.0,-81.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,6153.0,28032.0,20.0,-73.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,0,1.53e+12,19,22.0,38.0,25.0,18.0,37.0,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,0,63.5,121.4995517,31.28428231,41,41,3,4,5,4,4,4
3761,18,6153,27912,20,-73,4,6362,29949,16,-81,4,6153.0,28032.0,14.0,-85.0,4.0,6153.0,28031.0,15.0,-83.0,4.0,6185.0,28102.0,10.0,-93.0,3.0,6153.0,27903.0,11.0,-91.0,3.0,1,1.53e+12,23,20.0,18.0,24.0,91.0,19.0,121.501757,31.285306,121.508039,31.286935,121.50187,31.284054,121.495261,31.288196,121.480695,31.295819,121.494429,31.278097,1,43.0,121.5006968,31.28691376,6,6,4,5,5,5,6,6
1934,16,6153,28020,31,-51,4,6153,27902,27,-59,4,6153.0,28021.0,25.0,-63.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,1,1.51e+12,25,37.0,22.0,21.0,19.0,38.0,121.498923,31.281691,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,1,14.2,121.4961499,31.2831665,2,2,2,2,3,3,3,3
1159,10,4199,29752,28,-57,4,4199,29742,22,-69,4,4199.0,18539.0,19.0,-75.0,4.0,4199.0,29753.0,26.0,-61.0,4.0,4199.0,18638.0,19.0,-75.0,4.0,4199.0,18639.0,2.0,-109.0,0.0,1,1.52e+12,6,12.0,13.0,5.0,10.0,4.0,121.494757,31.284161,121.495039,31.296587,121.499165,31.284763,121.492659,31.283734,121.492016,31.295198,121.490939,31.28661,0,52.2,121.4954483,31.28454274,37,37,2,3,4,3,4,7
2043,16,6153,28033,28,-57,4,6153,27902,22,-69,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27913.0,27.0,-59.0,4.0,6153.0,28021.0,28.0,-57.0,4.0,6153.0,28020.0,28.0,-57.0,4.0,1,1.51e+12,21,37.0,19.0,38.0,22.0,25.0,121.497323,31.285173,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,1,27.7,121.4983669,31.28349571,32,32,2,3,3,2,2,2
2836,17,6305,17144,17,-79,4,6362,29968,19,-75,4,6305.0,17274.0,19.0,-75.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,6153.0,27940.0,13.0,-87.0,4.0,6153.0,27925.0,12.0,-89.0,4.0,0,1.52e+12,57,52.0,54.0,19.0,58.0,79.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,121.494429,31.278097,121.497584,31.27897,121.504262,31.278191,1,4.9,121.5101522,31.27946348,3,3,4,4,4,5,5,5
2397,17,6362,29967,22,-69,4,6362,30073,17,-79,4,6305.0,58243.0,18.0,-77.0,4.0,6362.0,30074.0,24.0,-65.0,4.0,6362.0,30075.0,16.0,-81.0,4.0,6305.0,58291.0,15.0,-83.0,4.0,0,1.52e+12,47,55.0,51.0,48.0,40.0,69.0,121.511947,31.281646,121.507842,31.28561,121.514716,31.281609,121.51078,31.282514,121.505676,31.279911,121.514541,31.281636,0,56.6,121.5103712,31.27998009,3,3,3,4,4,3,5,5
4124,18,6153,27930,14,-85,4,6153,28028,12,-89,4,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,6153.0,27909.0,12.0,-89.0,4.0,1,1.53e+12,42,93.0,37.0,25.0,-999.0,46.0,121.494086,31.282709,121.496234,31.288351,121.503581,31.28534,121.498923,31.281691,-999.0,-999.0,121.487106,31.272866,1,11.9,121.4972474,31.28780698,0,0,5,5,5,5,5,5
2054,16,6153,28021,31,-51,4,6153,27903,26,-61,4,6153.0,27913.0,31.0,-51.0,4.0,6153.0,28020.0,26.0,-61.0,4.0,6153.0,28032.0,28.0,-57.0,4.0,6153.0,27940.0,21.0,-71.0,4.0,1,1.51e+12,22,19.0,38.0,25.0,18.0,58.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.497584,31.27897,1,13.2,121.4988656,31.28325778,22,22,2,3,2,3,2,4
3069,17,6153,28021,31,-51,4,6153,27912,24,-65,4,6153.0,27940.0,28.0,-57.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,6153.0,27903.0,29.0,-55.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,84.0,19.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.494492,31.278723,121.494429,31.278097,1,4.9,121.5101522,31.27946348,3,3,2,3,2,3,3,2
5996,22,6153,27912,28,-57,4,6153,27903,16,-81,4,6153.0,27911.0,18.0,-77.0,4.0,6362.0,30073.0,15.0,-83.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,6153.0,28021.0,15.0,-83.0,4.0,1,1.53e+12,23,19.0,43.0,55.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.507842,31.28561,121.50187,31.284054,121.499699,31.276899,1,15.0,121.5013227,31.28472523,44,44,2,5,4,5,3,5
3294,17,6153,28021,31,-51,4,6153,28033,20,-73,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,27913.0,26.0,-61.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,6362.0,29968.0,20.0,-73.0,4.0,0,1.52e+12,22,21.0,19.0,38.0,37.0,52.0,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,121.504264,31.277168,1,4.9,121.5101522,31.27946348,3,3,2,4,3,3,3,4
5842,22,6153,28032,31,-51,4,6153,27903,20,-73,4,6153.0,27913.0,19.0,-75.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28033.0,24.0,-65.0,4.0,6153.0,28031.0,22.0,-69.0,4.0,1,1.53e+12,18,19.0,38.0,43.0,21.0,24.0,121.50187,31.284054,121.494429,31.278097,121.498646,31.28425,121.498572,31.286194,121.497323,31.285173,121.495261,31.288196,1,34.4,121.4996436,31.2848355,28,28,2,4,4,4,3,3
4233,18,6153,27911,20,-73,4,6153,28031,25,-63,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,28020.0,17.0,-79.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,1,1.53e+12,43,24.0,21.0,25.0,37.0,19.0,121.498572,31.286194,121.495261,31.288196,121.497323,31.285173,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,1,20.0,121.4966574,31.28677307,14,14,4,3,3,4,4,4
1787,15,6153,27912,25,-63,4,6153,27903,21,-71,4,6362.0,30073.0,19.0,-75.0,4.0,6362.0,41027.0,17.0,-79.0,4.0,6362.0,29978.0,17.0,-79.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.51e+12,23,19.0,55.0,59.0,60.0,-999.0,121.501757,31.285306,121.494429,31.278097,121.507842,31.28561,121.509291,31.286813,121.504101,31.283884,-999.0,-999.0,1,25.7,121.4969439,31.28375822,17,17,3,4,4,4,4,1
784,7,4199,18317,27,-59,4,4199,18618,20,-73,4,4199.0,18319.0,22.0,-69.0,4.0,4199.0,18538.0,28.0,-57.0,4.0,4199.0,18537.0,21.0,-71.0,4.0,4199.0,18318.0,20.0,-73.0,4.0,0,1.52e+12,32,33.0,34.0,29.0,26.0,35.0,121.500524,31.287906,121.499455,31.28776,121.501661,31.28321,121.502463,31.284142,121.499263,31.287606,121.506933,31.28703,1,0.8,121.4968838,31.28226504,46,46,2,4,3,2,4,4
3649,18,6153,27912,23,-67,4,6153,28032,18,-77,4,6362.0,30073.0,14.0,-85.0,4.0,6362.0,29949.0,17.0,-79.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27902.0,14.0,-85.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,19.0,37.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,1,35.1,121.5021548,31.28649223,15,15,3,4,5,4,5,5
5923,22,6153,27912,27,-59,4,6153,27903,19,-75,4,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,1,1.53e+12,23,19.0,24.0,43.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.495261,31.288196,121.498572,31.286194,121.50187,31.284054,121.499699,31.276899,1,13.4,121.4999192,31.28502458,28,28,2,4,4,4,2,4
3168,17,6153,27913,31,-51,4,6153,27912,25,-63,4,6153.0,28033.0,26.0,-61.0,4.0,6153.0,28032.0,28.0,-57.0,4.0,6153.0,27940.0,25.0,-63.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,0,1.52e+12,38,23.0,21.0,18.0,58.0,84.0,121.498646,31.28425,121.501757,31.285306,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.494492,31.278723,1,4.9,121.5101522,31.27946348,3,3,2,3,3,2,3,3
