,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
12140,60,5198,42518,25,-63,4,5198,42517,11,-91,3,5198.0,49989.0,13.0,-87.0,4.0,5198.0,56688.0,12.0,-89.0,4.0,5198.0,42507.0,11.0,-91.0,3.0,5198.0,42519.0,18.0,-77.0,4.0,1,1524129739268,139,141.0,145.0,140.0,142.0,143.0,121.218148,31.288526,121.218883,31.292806,121.217371,31.291607,121.22677,31.297156,121.221928,31.289447,121.217792,31.288293,0,154.0,121.20885145,31.28523037,24,70,3,6,5,5,6,4
4280,14,6188,25105,25,-63,4,6182,41139,15,-83,4,6188.0,27378.0,20.0,-73.0,4.0,6188.0,27394.0,21.0,-71.0,4.0,6188.0,25633.0,15.0,-83.0,4.0,6188.0,25089.0,18.0,-77.0,4.0,1,1509266797809,2,6.0,3.0,5.0,43.0,18.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.215471,31.274783,121.211975,31.276588,1,24.9,121.212654,31.28451863,69,69,3,5,4,4,5,4
7342,23,6182,41503,28,-57,4,6188,41149,22,-69,4,6188.0,41122.0,21.0,-71.0,4.0,6188.0,41092.0,23.0,-67.0,4.0,6182.0,41607.0,26.0,-61.0,4.0,6188.0,41148.0,25.0,-63.0,4.0,1,1510753118050,33,23.0,29.0,25.0,69.0,28.0,121.220505,31.290893,121.214295,31.280418,121.216448,31.2893,121.217871,31.2808,121.218675,31.293412,121.218285,31.288788,1,30.6,121.21333983,31.2923291,3,3,2,3,4,3,3,3
11096,49,5198,56688,31,-51,4,5198,42518,25,-63,4,5198.0,42517.0,18.0,-77.0,4.0,5198.0,56689.0,18.0,-77.0,4.0,5198.0,49989.0,18.0,-77.0,4.0,5198.0,49988.0,17.0,-79.0,4.0,0,1523873542736,140,139.0,141.0,137.0,145.0,147.0,121.22677,31.297156,121.218148,31.288526,121.218883,31.292806,121.211317,31.291577,121.217371,31.291607,121.228847,31.298519,1,14.4,121.21195234,31.28922406,12,12,2,3,4,4,4,4
12577,63,5198,56688,11,-91,3,5198,42518,5,-103,2,5198.0,49989.0,4.0,-105.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189889113,140,139.0,145.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,6,7,7,8,8,8
11875,56,5198,42518,26,-61,4,5198,56688,21,-71,4,5198.0,49988.0,17.0,-79.0,4.0,5198.0,49989.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524045120283,139,140.0,147.0,145.0,-999.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,1,23.4,121.21112218,31.28850572,54,54,3,4,4,4,8,8
9143,31,5198,56688,27,-59,4,5198,49988,22,-69,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,42517.0,13.0,-87.0,4.0,5198.0,42518.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523278961854,140,147.0,145.0,141.0,139.0,-999.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,121.218148,31.288526,-999.0,-999.0,1,40.1,121.21304001,31.29118515,48,48,2,3,4,5,4,8
10070,39,5198,42518,31,-51,4,5198,56688,27,-59,4,5198.0,49989.0,19.0,-75.0,4.0,5198.0,42517.0,24.0,-65.0,4.0,5198.0,49988.0,18.0,-77.0,4.0,5198.0,42519.0,18.0,-77.0,4.0,2,1523513802529,139,140.0,145.0,141.0,147.0,143.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.218883,31.292806,121.228847,31.298519,121.217792,31.288293,0,76.5,121.21043872,31.28886271,77,77,2,2,4,3,4,4
9516,33,5198,42518,28,-57,4,5198,56688,13,-87,4,5198.0,42517.0,16.0,-81.0,4.0,5198.0,42519.0,13.0,-87.0,4.0,5198.0,42507.0,14.0,-85.0,4.0,5198.0,49989.0,11.0,-91.0,3.0,1,1523512002994,139,140.0,141.0,143.0,142.0,145.0,121.218148,31.288526,121.22677,31.297156,121.218883,31.292806,121.217792,31.288293,121.221928,31.289447,121.217371,31.291607,1,44.1,121.20954738,31.28795866,92,92,2,5,5,5,5,6
3505,13,6188,27378,23,-67,4,6182,13698,14,-85,4,6188.0,20865.0,16.0,-81.0,4.0,6188.0,27395.0,14.0,-85.0,4.0,6188.0,27394.0,15.0,-83.0,4.0,6182.0,41139.0,13.0,-87.0,4.0,2,1509265768775,3,20.0,46.0,4.0,5.0,6.0,121.208284,31.289647,121.191709,31.287846,121.205655,31.277705,121.208105,31.289402,121.208105,31.289402,121.223131,31.287758,1,9.5,121.20893163,31.28400876,46,46,3,5,5,5,5,5
2784,13,6182,41139,17,-79,4,6188,27378,16,-81,4,6188.0,27394.0,20.0,-73.0,4.0,6188.0,26050.0,21.0,-71.0,4.0,6188.0,27377.0,17.0,-79.0,4.0,6188.0,27314.0,16.0,-81.0,4.0,2,1509265003672,6,3.0,5.0,7.0,8.0,52.0,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.218167,31.28458,1,30.5,121.21384661,31.28687596,110,110,4,5,4,4,4,5
8618,27,5198,16058,16,-81,4,5198,49663,15,-83,4,5198.0,64092.0,13.0,-87.0,4.0,5198.0,20608.0,11.0,-91.0,3.0,5198.0,17029.0,11.0,-91.0,3.0,5198.0,49472.0,12.0,-89.0,4.0,0,1512004883616,31,56.0,72.0,34.0,35.0,76.0,121.220639,31.281873,121.221488,31.282112,121.23006,31.302692,121.221072,31.257603,121.221816,31.293837,121.217445,31.26552,1,4.7,121.21285237,31.28651564,15,15,5,5,5,6,6,5
3399,13,6188,27378,19,-75,4,6188,27393,18,-77,4,6182.0,41235.0,16.0,-81.0,4.0,6182.0,13698.0,13.0,-87.0,4.0,0.0,0.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509265656000,3,16.0,12.0,20.0,-999.0,-999.0,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.191709,31.287846,-999.0,-999.0,-999.0,-999.0,1,15.0,121.20430115,31.2872058,50,50,4,4,5,5,3,8
10390,42,5198,49989,19,-75,4,5198,56687,11,-91,3,5198.0,56689.0,14.0,-85.0,4.0,5198.0,57368.0,16.0,-81.0,4.0,5198.0,17029.0,12.0,-89.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523514910947,145,153.0,137.0,157.0,35.0,-999.0,121.217371,31.291607,121.21968,31.299609,121.211317,31.291577,121.207295,31.294584,121.221816,31.293837,-999.0,-999.0,1,12.3,121.2045082,31.29200175,41,41,4,6,5,5,5,8
8852,28,6188,41124,24,-65,4,6188,41092,20,-73,4,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41148.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1522056914189,26,25.0,23.0,28.0,-999.0,-999.0,121.212407,31.282261,121.217871,31.2808,121.214295,31.280418,121.218285,31.288788,-999.0,-999.0,-999.0,-999.0,1,39.1,121.20989179,31.28681153,10,10,3,4,3,4,8,8
2228,12,6188,27395,22,-69,4,6188,27379,22,-69,4,6188.0,27393.0,22.0,-69.0,4.0,6182.0,41235.0,20.0,-73.0,4.0,6182.0,13698.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180147317,4,37.0,16.0,12.0,20.0,-999.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.191709,31.287846,-999.0,-999.0,1,31.7,121.20546654,31.29116148,22,22,3,3,3,4,5,8
4710,16,6182,41233,26,-61,4,6182,44775,20,-73,4,6182.0,44757.0,21.0,-71.0,4.0,6182.0,44754.0,20.0,-73.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6188.0,27377.0,22.0,-69.0,4.0,1,1509524759431,11,48.0,44.0,45.0,16.0,8.0,121.217245,31.291334,121.223129,31.291293,121.213913,31.291614,121.212896,31.291805,121.208105,31.289402,121.208284,31.289647,1,12.4,121.20980895,31.29324551,35,35,3,4,4,4,3,3
12060,59,5198,56688,12,-89,4,5198,49989,9,-95,3,5198.0,42518.0,11.0,-91.0,3.0,5198.0,49988.0,8.0,-97.0,3.0,5198.0,56689.0,8.0,-97.0,3.0,0.0,0.0,7.0,-99.0,2.0,1,1524101588341,140,145.0,139.0,147.0,137.0,-999.0,121.22677,31.297156,121.217371,31.291607,121.218148,31.288526,121.228847,31.298519,121.211317,31.291577,-999.0,-999.0,1,29.1,121.21361119,31.28809253,61,61,5,6,6,6,6,6
12433,63,5198,56688,13,-87,4,5198,42518,6,-101,2,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189447190,140,139.0,-999.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,7,8,8,8,8
355,5,6188,27377,22,-69,4,6188,26049,17,-79,4,6188.0,26051.0,15.0,-83.0,4.0,6188.0,27393.0,15.0,-83.0,4.0,6188.0,27394.0,19.0,-75.0,4.0,6188.0,27395.0,12.0,-89.0,4.0,2,1508390272869,8,10.0,1.0,16.0,5.0,4.0,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.208105,31.289402,121.208105,31.289402,1,18.8,121.21281802,31.29106292,48,48,3,4,5,5,4,5
8447,27,6188,22673,18,-77,4,6188,22673,17,-79,4,6182.0,41503.0,8.0,-97.0,3.0,6182.0,44771.0,10.0,-93.0,3.0,6188.0,41122.0,10.0,-93.0,3.0,6188.0,41123.0,11.0,-91.0,3.0,0,1512004528485,32,32.0,33.0,21.0,29.0,27.0,121.213001,31.289531,121.213001,31.289531,121.220505,31.290893,121.22292,31.287199,121.216448,31.2893,121.218509,31.286137,1,13.1,121.21306677,31.2893068,99,99,4,4,6,6,6,6
9259,32,5198,42518,25,-63,4,5198,42509,17,-79,4,5198.0,42519.0,20.0,-73.0,4.0,5198.0,42517.0,16.0,-81.0,4.0,5198.0,42507.0,20.0,-73.0,4.0,5198.0,43857.0,13.0,-87.0,4.0,2,1523364285085,139,148.0,143.0,141.0,142.0,151.0,121.218148,31.288526,121.223001,31.284943,121.217792,31.288293,121.218883,31.292806,121.221928,31.289447,121.2145,31.290457,1,17.2,121.20971353,31.28632876,10,10,3,4,4,5,4,5
2303,12,6188,26049,27,-59,4,6188,27377,25,-63,4,6188.0,27394.0,28.0,-57.0,4.0,6188.0,26051.0,23.0,-67.0,4.0,6188.0,27393.0,24.0,-65.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180302290,10,8.0,5.0,1.0,16.0,-999.0,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,-999.0,-999.0,1,33.2,121.21256779,31.29067143,62,48,2,3,2,3,3,8
11715,53,5198,42509,17,-79,4,5198,42518,20,-73,4,0.0,0.0,15.0,-83.0,4.0,5198.0,42517.0,16.0,-81.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,5198.0,42508.0,15.0,-83.0,4.0,1,1524017822950,148,139.0,-999.0,141.0,143.0,146.0,121.223001,31.284943,121.218148,31.288526,-999.0,-999.0,121.218883,31.292806,121.217792,31.288293,121.226213,31.283596,1,21.9,121.21059485,31.28446619,27,27,4,4,5,5,5,5
3789,14,6188,27395,22,-69,4,6188,27379,20,-73,4,6188.0,27393.0,20.0,-73.0,4.0,6182.0,41235.0,17.0,-79.0,4.0,6188.0,21329.0,16.0,-81.0,4.0,6182.0,13394.0,18.0,-77.0,4.0,1,1509266276546,4,37.0,16.0,12.0,14.0,40.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,121.202787,31.292964,1,30.1,121.20628139,31.29002494,104,104,3,4,4,4,5,4
1731,10,6188,27395,19,-75,4,6182,13698,20,-73,4,6182.0,13394.0,18.0,-77.0,4.0,6188.0,27378.0,22.0,-69.0,4.0,6188.0,26051.0,15.0,-83.0,4.0,6188.0,20865.0,18.0,-77.0,4.0,2,1509179640571,4,20.0,40.0,3.0,1.0,46.0,121.208105,31.289402,121.191709,31.287846,121.202787,31.292964,121.208284,31.289647,121.211928,31.288649,121.205655,31.277705,0,124.6,121.20878387,31.28392581,118,46,4,4,4,3,5,4
3773,14,6188,27395,26,-61,4,6188,27379,19,-75,4,6188.0,27378.0,17.0,-79.0,4.0,6188.0,27393.0,19.0,-75.0,4.0,6182.0,41235.0,18.0,-77.0,4.0,6188.0,21331.0,16.0,-81.0,4.0,1,1509266259629,4,37.0,3.0,16.0,12.0,15.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,1,38.3,121.20597519,31.2895293,75,75,3,4,4,4,4,5
3458,13,6182,13666,15,-83,4,6182,13698,16,-81,4,6182.0,13394.0,14.0,-85.0,4.0,0.0,0.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,0.0,0.0,14.0,-85.0,4.0,2,1509265718585,13,20.0,40.0,-999.0,-999.0,-999.0,121.191709,31.287846,121.191709,31.287846,121.202787,31.292964,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,60.1,121.20706771,31.28509734,56,94,5,5,5,5,5,5
572,7,6188,27378,25,-63,4,6188,26051,27,-59,4,6188.0,27394.0,26.0,-61.0,4.0,6188.0,25105.0,16.0,-81.0,4.0,6188.0,27395.0,19.0,-75.0,4.0,6188.0,27377.0,17.0,-79.0,4.0,1,1508593782393,3,1.0,5.0,2.0,4.0,8.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.211975,31.276588,121.208105,31.289402,121.208284,31.289647,1,19.6,121.21031671,31.28736997,52,52,3,2,3,5,4,4
9991,38,5198,56689,27,-59,4,5198,49989,18,-77,4,5198.0,56687.0,18.0,-77.0,4.0,5198.0,42517.0,25.0,-63.0,4.0,5198.0,42519.0,19.0,-75.0,4.0,5198.0,56688.0,17.0,-79.0,4.0,1,1523513554376,137,145.0,153.0,141.0,143.0,140.0,121.211317,31.291577,121.217371,31.291607,121.21968,31.299609,121.218883,31.292806,121.217792,31.288293,121.22677,31.297156,1,15.4,121.20883017,31.29131044,119,119,2,4,4,3,4,4
3222,13,6182,41235,30,-53,4,6188,27393,20,-73,4,6182.0,44754.0,19.0,-75.0,4.0,6182.0,44757.0,16.0,-81.0,4.0,6182.0,41233.0,27.0,-59.0,4.0,0.0,0.0,16.0,-81.0,4.0,2,1509265468264,12,16.0,45.0,44.0,11.0,-999.0,121.206155,31.294312,121.208105,31.289402,121.212896,31.291805,121.213913,31.291614,121.217245,31.291334,-999.0,-999.0,1,26.4,121.20529806,31.29289825,43,43,2,4,4,5,2,5
6743,22,6188,41124,26,-61,4,6188,41092,19,-75,4,6188.0,41122.0,17.0,-79.0,4.0,6188.0,41149.0,19.0,-75.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6188.0,41148.0,19.0,-75.0,4.0,1,1510411643519,26,25.0,29.0,23.0,20.0,28.0,121.212407,31.282261,121.217871,31.2808,121.216448,31.2893,121.214295,31.280418,121.191709,31.287846,121.218285,31.288788,0,578.5,121.21322405,31.29223753,93,3,3,4,4,4,4,4
10810,47,5198,42518,22,-69,4,5198,49989,16,-81,4,5198.0,49988.0,16.0,-81.0,4.0,5198.0,42517.0,16.0,-81.0,4.0,5198.0,56688.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1523699095042,139,145.0,147.0,141.0,140.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.218883,31.292806,121.22677,31.297156,-999.0,-999.0,1,33.1,121.2102498,31.28763716,93,52,3,5,5,5,4,8
2672,13,6188,25105,18,-77,4,6182,41139,12,-89,4,6188.0,27378.0,16.0,-81.0,4.0,0.0,0.0,13.0,-87.0,4.0,6188.0,25763.0,13.0,-87.0,4.0,6188.0,27394.0,15.0,-83.0,4.0,2,1509264884716,2,6.0,3.0,-999.0,73.0,5.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,-999.0,-999.0,121.218483,31.276604,121.208105,31.289402,1,9.1,121.2155818,31.28263544,128,128,4,5,5,5,5,5
9997,38,5198,42517,31,-51,4,5198,42518,19,-75,4,5198.0,42519.0,23.0,-67.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523513572837,141,139.0,143.0,-999.0,-999.0,-999.0,121.218883,31.292806,121.218148,31.288526,121.217792,31.288293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,43.0,121.20845702,31.29090439,119,119,2,4,3,8,8,8
2414,12,6188,25105,20,-73,4,6188,25089,19,-75,4,6188.0,27378.0,18.0,-77.0,4.0,6188.0,27394.0,21.0,-71.0,4.0,6182.0,41139.0,21.0,-71.0,4.0,6188.0,25633.0,14.0,-85.0,4.0,2,1509180531618,2,18.0,3.0,5.0,6.0,43.0,121.211975,31.276588,121.211975,31.276588,121.208284,31.289647,121.208105,31.289402,121.223131,31.287758,121.215471,31.274783,1,39.8,121.2141681,31.28226201,98,98,4,4,4,4,4,5
1172,9,6188,26051,31,-51,4,6188,27378,23,-67,4,6188.0,27377.0,23.0,-67.0,4.0,6188.0,27394.0,24.0,-65.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,6188.0,26049.0,23.0,-67.0,4.0,2,1509179092100,1,3.0,8.0,5.0,18.0,10.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211975,31.276588,121.211928,31.288649,1,35.3,121.21122664,31.28856894,54,54,2,3,3,3,5,3
4312,14,6188,25105,19,-75,4,6182,41139,17,-79,4,6188.0,27378.0,20.0,-73.0,4.0,6188.0,27394.0,19.0,-75.0,4.0,6188.0,27395.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509266831649,2,6.0,3.0,5.0,4.0,-999.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,-999.0,-999.0,1,16.6,121.21096741,31.28441371,27,27,4,4,4,4,4,8
5999,19,6188,27378,26,-61,4,6188,26051,14,-85,4,6188.0,27395.0,18.0,-77.0,4.0,6182.0,13698.0,13.0,-87.0,4.0,6188.0,27394.0,25.0,-63.0,4.0,6188.0,27377.0,17.0,-79.0,4.0,1,1509940421227,3,1.0,4.0,20.0,5.0,8.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.191709,31.287846,121.208105,31.289402,121.208284,31.289647,1,3.8,121.21370337,31.28931459,40,40,3,5,4,5,3,4
11327,49,5198,42507,22,-69,4,5198,42508,17,-79,4,5198.0,42518.0,14.0,-85.0,4.0,0.0,0.0,14.0,-85.0,4.0,5198.0,42509.0,18.0,-77.0,4.0,0.0,0.0,11.0,-91.0,3.0,0,1523874254053,142,146.0,139.0,-999.0,148.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.218148,31.288526,-999.0,-999.0,121.223001,31.284943,-999.0,-999.0,1,7.0,121.20998193,31.28449232,66,66,3,4,5,5,4,6
11452,50,5198,42518,25,-63,4,5198,42507,15,-83,4,5198.0,49989.0,18.0,-77.0,4.0,5198.0,49988.0,15.0,-83.0,4.0,5198.0,1188.0,18.0,-77.0,4.0,5198.0,42517.0,14.0,-85.0,4.0,1,1523882501103,139,142.0,145.0,147.0,113.0,141.0,121.218148,31.288526,121.221928,31.289447,121.217371,31.291607,121.228847,31.298519,121.214195,31.288478,121.218883,31.292806,1,4.3,121.21057848,31.28759389,93,93,3,5,4,5,4,5
12470,63,5198,56688,13,-87,4,5198,42518,5,-103,2,5198.0,56689.0,2.0,-109.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189560667,140,139.0,137.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.211317,31.291577,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,7,7,8,8,8
9667,35,5198,42517,31,-51,4,5198,56688,20,-73,4,5198.0,42519.0,27.0,-59.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523512510938,141,140.0,143.0,139.0,-999.0,-999.0,121.218883,31.292806,121.22677,31.297156,121.217792,31.288293,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,0,89.5,121.20827734,31.29051171,119,1,2,4,2,4,8,8
11449,50,5198,42518,23,-67,4,5198,42507,16,-81,4,5198.0,49989.0,18.0,-77.0,4.0,5198.0,49988.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523882492035,139,142.0,145.0,147.0,-999.0,-999.0,121.218148,31.288526,121.221928,31.289447,121.217371,31.291607,121.228847,31.298519,-999.0,-999.0,-999.0,-999.0,1,24.3,121.21046342,31.28736362,93,93,3,5,4,5,8,8
8517,27,6188,22673,16,-81,4,6188,41152,4,-105,1,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512004673615,32,55.0,-999.0,-999.0,-999.0,-999.0,121.213001,31.289531,121.215012,31.286106,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,35.8,121.21307005,31.28910271,99,99,5,7,8,8,8,8
2298,12,6188,26049,28,-57,4,6188,27377,26,-61,4,6188.0,27394.0,27.0,-59.0,4.0,6188.0,26051.0,25.0,-63.0,4.0,6188.0,27393.0,25.0,-63.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180291844,10,8.0,5.0,1.0,16.0,-999.0,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,-999.0,-999.0,1,20.6,121.21229986,31.29105066,68,68,2,3,2,3,3,8
5645,18,5198,25312,29,-55,4,5198,16058,16,-81,4,5198.0,36811.0,16.0,-81.0,4.0,5198.0,16237.0,14.0,-85.0,4.0,5198.0,23603.0,13.0,-87.0,4.0,5198.0,49663.0,13.0,-87.0,4.0,1,1509699856083,39,31.0,42.0,58.0,78.0,56.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.223069,31.282024,121.246283,31.296038,121.221488,31.282112,1,12.8,121.21082469,31.28461227,27,27,2,5,5,5,5,5
3642,14,6188,27378,18,-77,4,6188,26051,15,-83,4,6188.0,27361.0,14.0,-85.0,4.0,6188.0,27394.0,17.0,-79.0,4.0,6182.0,41139.0,15.0,-83.0,4.0,6188.0,20865.0,16.0,-81.0,4.0,1,1509266120527,3,1.0,47.0,5.0,6.0,46.0,121.208284,31.289647,121.211928,31.288649,121.213131,31.283388,121.208105,31.289402,121.223131,31.287758,121.205655,31.277705,1,26.3,121.20691004,31.28551962,56,56,4,5,5,4,5,5
4301,14,6188,25105,20,-73,4,6182,41139,16,-81,4,6188.0,27378.0,18.0,-77.0,4.0,6188.0,27394.0,18.0,-77.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,6188.0,25763.0,15.0,-83.0,4.0,1,1509266820113,2,6.0,3.0,5.0,18.0,73.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.211975,31.276588,121.218483,31.276604,1,27.0,121.21168062,31.28448499,45,45,4,5,4,4,5,5
2894,13,6188,27377,16,-81,4,6182,41139,17,-79,4,6188.0,27395.0,11.0,-91.0,3.0,6188.0,27393.0,12.0,-89.0,4.0,6188.0,26051.0,16.0,-81.0,4.0,6188.0,27394.0,19.0,-75.0,4.0,2,1509265120494,8,6.0,4.0,16.0,1.0,5.0,121.208284,31.289647,121.223131,31.287758,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,1,38.4,121.21625186,31.28960602,38,38,5,4,6,5,5,4
3769,14,6188,27395,28,-57,4,6188,27379,21,-71,4,6188.0,27378.0,17.0,-79.0,4.0,6188.0,27393.0,18.0,-77.0,4.0,6182.0,41235.0,19.0,-75.0,4.0,6188.0,21331.0,17.0,-79.0,4.0,1,1509266255334,4,37.0,3.0,16.0,12.0,15.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,1,23.1,121.2058708,31.28942522,75,75,2,4,4,4,4,4
9736,35,5198,42518,29,-55,4,5198,42517,18,-77,4,5198.0,56688.0,14.0,-85.0,4.0,5198.0,49989.0,18.0,-77.0,4.0,5198.0,42519.0,20.0,-73.0,4.0,0.0,0.0,12.0,-89.0,4.0,1,1523512722767,139,141.0,140.0,145.0,143.0,-999.0,121.218148,31.288526,121.218883,31.292806,121.22677,31.297156,121.217371,31.291607,121.217792,31.288293,-999.0,-999.0,1,28.1,121.2085761,31.28858023,109,109,2,4,5,4,4,5
65,1,6188,27377,29,-55,4,6188,27394,23,-67,4,6188.0,26049.0,27.0,-59.0,4.0,6188.0,27378.0,23.0,-67.0,4.0,6182.0,41233.0,23.0,-67.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,1,1507727395936,8,5.0,10.0,3.0,11.0,16.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.217245,31.291334,121.208105,31.289402,1,28.4,121.21336462,31.29230462,3,3,2,3,2,3,3,3
7404,24,6188,41148,26,-61,4,6188,41092,26,-61,4,6188.0,41122.0,25.0,-63.0,4.0,6182.0,41503.0,24.0,-65.0,4.0,6188.0,41149.0,24.0,-65.0,4.0,6188.0,26051.0,28.0,-57.0,4.0,1,1510999789866,28,25.0,29.0,33.0,23.0,1.0,121.218285,31.288788,121.217871,31.2808,121.216448,31.2893,121.220505,31.290893,121.214295,31.280418,121.211928,31.288649,1,20.2,121.21383402,31.29183242,30,30,3,3,3,3,3,2
