TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7,mode
0,8.63E+14,4.60E+14,1.52E+12,121.4916401,31.2850725,20,7,1.696732,-67,TRUE,-1,-1,5,66,4000,-36.35101318,-8.721923828,109.8297119,1.788110495,0.98603332,-1.461762309,6,460,1,4199,12499,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,17,4,-79,GSM,460,1,4199,29753,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,48601,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4916401,31.2850725,20,7,1.696732,-67,TRUE,-1,-1,5,66,4000,-35.66131592,-1.222229004,107.4295044,1.704586983,0.41694659,-1.54802537,6,460,1,4199,12499,0,2147483647,0,0,17,4,-79,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,17,4,-79,GSM,460,1,4199,29753,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,48601,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4918017,31.28502577,31,8,0.97718984,-67,TRUE,-1,-1,5,66,4000,-27.52075195,-9.921264648,105.9295654,1.904168844,0.928112745,-1.662576437,6,460,1,4199,12499,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,29753,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,48601,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4918112,31.28485648,43,8,2.9841247,-67,TRUE,-1,-1,5,66,4000,-51.60064697,-31.52160645,52.82897949,2.404822588,-0.634291291,0.002057707,6,460,1,4199,12499,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,29753,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,48601,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4918112,31.28485648,43,8,2.9841247,-67,TRUE,-1,-1,5,66,4000,-48.31085205,-31.2210083,51.32904053,2.471234083,-0.469531745,0.111466065,7,460,1,4199,12499,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,29753,0,2147483647,0,0,16,4,-81,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18467,0,2147483647,0,0,12,4,-89,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4919188,31.28491966,44,10,1.1085577,-67,TRUE,-1,-1,5,66,4000,-48.48022461,-36.62109375,51.62963867,2.378072977,-0.623514473,-0.114052109,7,460,1,4199,12499,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,29753,0,2147483647,0,0,16,4,-81,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18467,0,2147483647,0,0,13,4,-87,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4919188,31.28491966,44,10,1.1085577,-67,TRUE,-1,-1,5,66,4000,-54.19158936,-6.620788574,95.12939453,1.729018688,0.375496179,-1.322214603,7,460,1,4199,12499,0,2147483647,0,0,21,4,-71,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,29753,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29752,0,2147483647,0,0,13,4,-87,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4918849,31.28503916,18,16,0.87091905,-67,TRUE,-1,-1,5,66,4000,-36.87133789,0.27923584,109.5291138,2.417716503,1.159474969,-2.136594296,7,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,29753,0,2147483647,0,0,18,4,-77,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29752,0,2147483647,0,0,13,4,-87,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4918849,31.28503916,18,16,0.87091905,-67,TRUE,-1,-1,5,66,4000,-34.6206665,0.578308105,111.630249,1.75750339,0.9522174,-1.501342654,7,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,29753,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18638,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18467,0,2147483647,0,0,14,4,-85,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4919392,31.28502801,19,15,1.7321663,-67,TRUE,-1,-1,5,66,4000,-23.54125977,10.47821045,111.0290527,1.635527849,0.625229955,-1.599632144,7,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,29753,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18638,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18467,0,2147483647,0,0,14,4,-85,GSM,1
